nquest,Y,CN,CD1,CD2,CD,C,S
912552,67990.952352,44400,0,0,0,44400,23590.952352
912555,30630.43814,31200,0,0,0,31200,-569.5618596
912560,25245.38968,24000,0,0,0,24000,1245.3896802
912561,8475.0362321,13100,0,0,0,13100,-4624.963768
912562,17311.011246,13800,0,0,0,13800,3511.0112461
912563,10626.643526,10560,0,0,0,10560,66.643525656
912565,14000,18100,0,0,0,18100,-4100
912566,24222.777779,19200,0,0,0,19200,5022.7777792
912568,50331.123892,31900,0,0,0,31900,18431.123892
912571,36011.705529,24600,0,0,0,24600,11411.705529
912591,68782.745377,54200,0,500,500,54700,14082.745377
912593,19445.391689,17400,0,0,0,17400,2045.3916891
912594,47545.11006,24000,0,0,0,24000,23545.11006
912597,42241.913581,37500,0,0,0,37500,4741.9135812
912615,68169.07683,31000,0,1000,1000,32000,36169.07683
912630,42305.063211,24700,0,0,0,24700,17605.063211
912631,52417.089382,34400,0,0,0,34400,18017.089382
912634,64005.537532,46400,0,0,0,46400,17605.537532
912635,53079.081518,36000,0,0,0,36000,17079.081518
912637,28255.076273,21000,0,0,0,21000,7255.0762733
912638,27051.339144,20400,0,0,0,20400,6651.3391436
912639,23415.254089,22800,0,0,0,22800,615.25408875
912640,53358.998596,43200,0,0,0,43200,10158.998596
912642,39013.151157,22800,0,0,0,22800,16213.151157
912646,21774.825305,19820,0,0,0,19820,1954.8253047
912647,31838.568793,22900,0,0,0,22900,8938.5687929
912649,43425.428594,27400,0,0,0,27400,16025.428594
912651,25602.007508,16800,0,0,0,16800,8802.0075078
912652,34417.787456,28800,0,0,0,28800,5617.7874561
912653,16904.12752,12700,0,0,0,12700,4204.1275195
912656,47420.800574,36000,0,0,0,36000,11420.800574
912661,25425.289942,25000,0,0,0,25000,425.28994215
912662,1000,11800,0,0,0,11800,-10800
912663,15008.421357,15000,0,0,0,15000,8.4213571542
912664,93290.111862,51400,0,0,0,51400,41890.111862
912666,22306.094767,19500,0,0,0,19500,2806.0947675
912667,55541.85763,36200,0,0,0,36200,19341.85763
912673,20409.091489,22800,0,0,0,22800,-2390.908511
912680,46209.219849,32800,0,0,0,32800,13409.219849
912681,68137.18923,49200,0,0,0,49200,18937.18923
912682,46616.321529,33000,0,0,0,33000,13616.321529
912686,21702.264833,16400,0,0,0,16400,5302.2648325
912689,31481.042045,32200,0,0,0,32200,-718.9579554
912694,14005.255082,14400,0,0,0,14400,-394.7449184
912696,47108.244257,36000,0,0,0,36000,11108.244257
912699,23903.206794,15800,0,0,0,15800,8103.2067944
912700,24105.643166,16800,0,0,0,16800,7305.6431662
912701,19051.051994,9600,0,0,0,9600,9451.0519939
912716,52037.884918,19820,8000,0,8000,27820,24217.884918
912717,24671.317146,16460,0,0,0,16460,8211.3171455
912721,43861.117518,19370,0,0,0,19370,24491.117518
912731,102497.16507,44400,0,0,0,44400,58097.165068
912737,14410.227806,19200,0,0,0,19200,-4789.772194
912740,39079.574437,33162,0,300,300,33462,5617.5744369
912751,13004.869461,11400,0,400,400,11800,1204.8694605
912759,68982.757874,43200,21500,0,21500,64700,4282.7578737
912761,37611.54893,25400,0,0,0,25400,12211.54893
912768,58257.736352,18000,0,0,0,18000,40257.736352
912773,35056.226598,19200,0,0,0,19200,15856.226598
912778,67550.835978,32800,0,1000,1000,33800,33750.835978
912779,65823.695772,58900,0,2000,2000,60900,4923.6957724
912793,78246.195718,46750,0,0,0,46750,31496.195718
912798,111893.89874,43480,0,0,0,43480,68413.898739
912799,106587.3691,75200,0,0,0,75200,31387.369097
912810,6.8621092602,12000,0,0,0,12000,-11993.13789
912813,35645.961239,40400,0,2500,2500,42900,-7254.038761
912815,35670.940641,53200,0,0,0,53200,-17529.05936
912821,23500.89875,15250,0,0,0,15250,8250.8987502
912840,87018.859172,70500,0,10000,10000,80500,6518.8591718
912841,17029.252261,13800,0,450,450,14250,2779.2522612
912848,29318.539545,13200,0,0,0,13200,16118.539545
912849,166835.74421,116400,0,0,0,116400,50435.744208
912854,24018.886962,21900,0,200,200,22100,1918.8869625
912861,111013.83165,51800,0,1200,1200,53000,58013.831647
912870,75428.104584,58300,15000,0,15000,73300,2128.1045835
912883,17400.632968,11000,0,300,300,11300,6100.6329677
912888,59435.416022,38400,0,0,0,38400,21035.416022
912891,56694.815632,23370,0,0,0,23370,33324.815632
912892,14010.889252,33240,0,200,200,33440,-19429.11075
912896,18208.431875,12150,0,600,600,12750,5458.4318752
912897,67183.804063,36850,0,0,0,36850,30333.804063
912898,14338.185005,15600,0,0,0,15600,-1261.814995
912899,10800,25680,0,0,0,25680,-14880
912900,49316.632038,68540,0,0,0,68540,-19223.36796
912903,35319.916891,26750,0,0,0,26750,8569.9168915
912905,34435.111913,27769.6,0,0,0,27769.6,6665.5119135
912906,47500,20200,0,0,0,20200,27300
912912,59448.590385,44200,0,700,700,44900,14548.590385
912913,36483.72424,26565.397832,10000,0,10000,36565.397832,-81.67359238
912926,67026.114254,30900,0,600,600,31500,35526.114254
912928,60616.64684,40700,0,1500,1500,42200,18416.64684
912935,65776.107567,34160,0,0,0,34160,31616.107567
912936,68722.326842,32840,0,0,0,32840,35882.326842
912938,47232.294206,27800,17000,10000,27000,54800,-7567.705794
912941,7402.1452819,8280,0,0,0,8280,-877.8547181
912944,20003.920058,20100,0,0,0,20100,-96.0799419
912946,31405.808026,18100,0,2000,2000,20100,11305.808026
912947,43725.108859,23700,0,0,0,23700,20025.108859
912956,13009.538425,11160,0,0,0,11160,1849.5384248
912960,46005.419399,40800,0,0,0,40800,5205.419399
912964,23044.302659,15680,0,0,0,15680,7364.3026589
912968,37169.746747,33800,5000,0,5000,38800,-1630.253253
912977,40400.909668,38600,0,0,0,38600,1800.909668
912979,54921.902368,34800,0,1000,1000,35800,19121.902368
912986,68906.915816,50400,0,3500,3500,53900,15006.915816
912999,26151.4079,22050,0,500,500,22550,3601.4079001
913002,20405.484645,14400,0,0,0,14400,6005.4846455
913004,19226.194612,13900,0,0,0,13900,5326.1946116
913010,4500,8600,0,0,0,8600,-4100
913012,17205.965718,12600,0,0,0,12600,4605.9657181
913024,35656.820074,26480,0,15000,15000,41480,-5823.179926
913028,21003.665282,17240,0,20000,20000,37240,-16236.33472
913030,29401.832641,45300,0,500,500,45800,-16398.16736
913031,72026.81165,37060,0,1000,1000,38060,33966.81165
913033,29119.414502,26500,0,0,0,26500,2619.414502
913034,85361.31941,80000,0,2000,2000,82000,3361.3194104
913040,32896.332949,16480,0,1000,1000,17480,15416.332949
913046,29626.192811,35200,0,1500,1500,36700,-7073.807189
913061,44910.924916,37000,0,0,0,37000,7910.9249157
913064,27641.705284,17500,0,0,0,17500,10141.705284
913065,28074.19942,27800,0,0,0,27800,274.19942018
913067,24753.532249,15800,0,0,0,15800,8953.5322486
913069,30425.275632,28500,0,0,0,28500,1925.275632
913070,96238.380649,24000,0,0,0,24000,72238.380649
913072,26000,20400,0,0,0,20400,5600
913076,35140,20600,0,0,0,20600,14540
913080,16900,12600,0,0,0,12600,4300
913084,17001.47956,18000,0,550,550,18550,-1548.52044
913107,28405.77246,20400,0,0,0,20400,8005.7724602
913109,27975.398297,18000,0,0,0,18000,9975.3982969
913112,71493.433003,58100,0,0,0,58100,13393.433003
913113,36465.747153,22500,0,0,0,22500,13965.747153
913116,24119.362532,24400,0,0,0,24400,-280.6374681
913117,13550,13200,0,0,0,13200,350
913118,16284.716229,13200,0,0,0,13200,3084.716229
913119,41021.50874,27100,0,0,0,27100,13921.50874
913147,17266.174816,11400,0,0,0,11400,5866.1748155
913151,65103.37916,37300,0,0,0,37300,27803.37916
913155,26053.665282,21360,0,0,0,21360,4693.6652815
913156,0,10200,0,0,0,10200,-10200
913157,17718.470558,19500,0,0,0,19500,-1781.529442
913158,11700,9000,0,0,0,9000,2700
913159,15324.04654,12100,0,0,0,12100,3224.0465401
913161,32609.89626,20880,0,0,0,20880,11729.89626
913165,22320,14400,0,0,0,14400,7920
913167,40005.171505,30700,0,0,0,30700,9305.1715045
913173,15800,15600,0,0,0,15600,200
913196,18822.676111,25200,0,0,0,25200,-6377.323889
913200,15110.483066,16900,0,0,0,16900,-1789.516934
913202,29309.776732,26000,0,600,600,26600,2709.7767315
913203,21674.48101,24400,0,0,0,24400,-2725.51899
913207,50542.232533,26400,0,0,0,26400,24142.232533
913208,32472.034046,33020,0,0,0,33020,-547.9659536
913211,5800,13100,0,0,0,13100,-7300
913212,16227.486411,16600,0,0,0,16600,-372.5135886
913216,17102.186646,7800,0,0,0,7800,9302.1866461
913224,37667.124563,42400,0,0,0,42400,-4732.875437
913227,39069.67721,18000,0,0,0,18000,21069.67721
913228,31032.717063,27900,0,0,0,27900,3132.717063
913229,9001.8655505,11960,0,0,0,11960,-2958.13445
913236,23704.292172,24900,0,0,0,24900,-1195.707828
913237,55064.214142,37200,0,0,0,37200,17864.214142
913243,25246.067359,15600,0,0,0,15600,9646.0673591
913245,10668.60419,18000,0,0,0,18000,-7331.39581
913246,27511.735789,19200,0,0,0,19200,8311.7357893
913250,22965.929857,15000,0,0,0,15000,7965.9298574
913253,20805.16405,26600,0,0,0,26600,-5794.83595
913254,34672.821688,23400,0,0,0,23400,11272.821688
913259,23835.922272,19200,0,0,0,19200,4635.9222723
913260,42825.101724,31900,0,0,0,31900,10925.101724
913270,20516.52832,19600,0,0,0,19600,916.52832019
913293,19203.849574,8400,0,1000,1000,9400,9803.8495743
913299,37004.076461,19200,6000,0,6000,25200,11804.076461
913300,35011.932064,22800,0,0,0,22800,12211.932064
913302,56007.752878,27140,1500,0,1500,28640,27367.752878
913307,37506.814074,34800,0,0,0,34800,2706.8140743
913313,42547.558671,30000,0,0,0,30000,12547.558671
913316,18405.341429,17500,0,0,0,17500,905.34142908
913320,22905.977799,14400,0,0,0,14400,8505.9777987
913321,18809.642187,12000,0,0,0,12000,6809.6421869
913322,5.3184099595,18700,0,0,0,18700,-18694.68159
913323,20817.230642,13200,0,0,0,13200,7617.2306421
913324,16027.533745,14400,0,0,0,14400,1627.5337449
913325,18026.283768,12720,0,0,0,12720,5306.2837679
913326,36994.284853,31200,0,0,0,31200,5794.2848533
913329,14951.832641,18600,0,0,0,18600,-3648.167359
913330,5824,9864,0,0,0,9864,-4040
913331,7803.2987534,9000,0,0,0,9000,-1196.701247
913345,67422.284281,44400,0,0,0,44400,23022.284281
913346,92970.744977,56171.646039,0,2000,2000,58171.646039,34799.098939
913349,17800.733056,16232,0,250,250,16482,1318.7330563
913363,18500,17500,0,0,0,17500,1000
913377,21709.958446,12000,0,0,0,12000,9709.9584457
913384,40656.569707,29300,0,0,0,29300,11356.569707
913395,13969.640349,10440,0,0,0,10440,3529.640349
913396,20043.983378,17160,0,0,0,17160,2883.9833783
913403,22827.489611,10800,0,399,399,11199,11628.489611
913404,9000,5800,0,0,0,5800,3200
913408,14273.265282,9669.6,0,0,0,9669.6,4603.6652815
913412,26634.53182,10200,0,0,0,10200,16434.53182
913414,23840.318097,9600,0,0,0,9600,14240.318097
913415,14342.32,3642.32,0,0,0,3642.32,10700
913418,25162.898806,43000,0,0,0,43000,-17837.10119
913420,57538.469367,34850,18000,5000,23000,57850,-311.5306329
913424,65381.756413,17000,0,0,0,17000,48381.756413
913430,52001.2019,15600,0,0,0,15600,36401.2019
913434,21714.424391,20840,0,0,0,20840,874.42439102
913445,3450,2400,0,0,0,2400,1050
913447,37278.284853,30350,0,0,0,30350,6928.2848533
913451,17005.047817,10800,0,0,0,10800,6205.0478172
913460,13000.733056,10560,0,0,0,10560,2440.7330563
913468,28116.193257,15000,1000,2000,3000,18000,10116.193257
913470,22439.990457,18000,2000,10000,12000,30000,-7560.009543
913471,25778.702662,12600,3000,0,3000,15600,10178.702662
913472,31012.039886,19150,0,0,0,19150,11862.039886
913474,28754.032948,12000,0,0,0,12000,16754.032948
913481,44025.984649,26700,0,0,0,26700,17325.984649
913482,28205.919382,20440,0,0,0,20440,7765.9193815
913485,16516.225686,11760,0,0,0,11760,4756.2256857
913486,18201.490274,12940,0,0,0,12940,5261.4902741
913487,17423.646668,13200,0,0,0,13200,4223.6466683
913494,19153.233928,12000,0,0,0,12000,7153.2339279
913499,46803.240816,21600,0,0,0,21600,25203.240816
913500,15305.722275,12500,0,0,0,12500,2805.722275
913502,23712.881922,19900,0,0,0,19900,3812.8819221
913505,15618.156779,9000,0,0,0,9000,6618.1567792
913508,15369.640349,12000,0,0,0,12000,3369.640349
913514,23718.700837,21600,0,0,0,21600,2118.7008372
913519,24840.876486,13200,0,0,0,13200,11640.876486
913522,25820.636194,19800,4900,0,4900,24700,1120.6361935
913523,26956.569707,26400,0,0,0,26400,556.5697067
913527,18524.979223,16804,0,0,0,16804,1720.9792229
913537,33810.995845,38400,0,0,0,38400,-4589.004155
913538,48038.243299,31600,0,0,0,31600,16438.243299
913548,8700,8400,0,0,0,8400,300
913556,60504.824402,26400,0,0,0,26400,34104.824402
913558,24997.914951,19940,0,400,400,20340,4657.9149511
913559,39258.764286,18000,0,0,0,18000,21258.764286
913560,22210.044829,18000,0,0,0,18000,4210.0448292
913564,34034.074036,22800,0,0,0,22800,11234.074036
913567,9116.4803795,12300,0,400,400,12700,-3583.51962
913573,54067.757735,35900,0,400,400,36300,17767.757735
913576,27000,20400,0,450,450,20850,6150
913577,40045.479051,26100,0,800,800,26900,13145.479051
913578,7500,9600,0,0,0,9600,-2100
913580,33022.420116,21200,0,800,800,22000,11022.420116
913582,13023.368643,12600,9500,150,9650,22250,-9226.631357
913588,30061.248575,23900,0,3000,3000,26900,3161.2485751
913589,20016.414983,16700,0,500,500,17200,2816.4149834
913595,19848.560796,10200,0,400,400,10600,9248.5607964
913604,118762.73236,38600,-5000,0,-5000,33600,85162.732355
913611,22013.274889,12312,0,0,0,12312,9701.274889
913612,23486.652815,22200,0,0,0,22200,1286.6528152
913613,45652.799734,16800,0,0,0,16800,28852.799734
913625,23987.069336,22156,0,0,0,22156,1831.0693363
913632,23018.326408,21520,5000,0,5000,26520,-3501.673592
913638,30188.035528,25000,0,0,0,25000,5188.0355277
913640,16718.326408,10300,0,0,0,10300,6418.3264076
913645,15895.384622,15000,0,0,0,15000,895.38462192
913646,21573.30563,25200,0,700,700,25900,-4326.69437
913647,47141.625203,42700,0,3000,3000,45700,1441.6252027
913651,44184.796955,33900,20000,0,20000,53900,-9715.203045
913654,11767.872718,15940,0,300,300,16240,-4472.127282
913656,26141.265941,23400,0,5000,5000,28400,-2258.734059
913658,54471.331751,30069.6,0,5000,5000,35069.6,19401.731751
913660,64138.805156,52400,0,2000,2000,54400,9738.8051564
913662,28060.205418,25200,0,500,500,25700,2360.2054183
913668,42354.42228,32929.6,0,0,0,32929.6,9424.8222801
913669,63185.3233,39600,0,1200,1200,40800,22385.3233
913675,19256.235948,16800,0,0,0,16800,2456.2359483
913681,22658.535015,27600,0,700,700,28300,-5641.464985
913701,33759.958446,51600,0,0,0,51600,-17840.04155
913732,6500,7680,0,0,0,7680,-1180
913738,15605.936305,23400,0,0,0,23400,-7794.063695
913739,24752.692588,22800,0,0,0,22800,1952.6925884
913742,24366.528152,30100,0,0,0,30100,-5733.471848
913752,48428.857113,53800,0,0,0,53800,-5371.142887
913754,437609.95845,144000,0,0,0,144000,293609.95845
913766,14003.665282,15000,0,0,0,15000,-996.3347185
913767,46010.111475,29500,10500,0,10500,40000,6010.1114749
913768,17003.665282,20400,0,0,0,20400,-3396.334718
913777,42849.847829,21600,0,0,0,21600,21249.847829
913779,42999.958446,21600,0,0,0,21600,21399.958446
913780,27025.656971,29900,0,0,0,29900,-2874.343029
913783,19898.326408,25100,0,0,0,25100,-5201.673592
913784,28051.313941,19200,0,0,0,19200,8851.3139413
913785,189149.82433,193500,0,0,0,193500,-4350.17567
913786,24652.274487,27000,0,600,600,27600,-2947.725513
913787,28184.615768,21600,0,0,0,21600,6584.6157683
913788,45434.979223,48600,0,0,0,48600,-3165.020777
913821,19566.493767,24900,0,0,0,24900,-5333.506233
913822,17080,16200,0,0,0,16200,880
913825,21610.995845,18000,0,0,0,18000,3610.9958446
913826,33346.876859,40680,0,0,0,40680,-7333.123141
913827,28625.656971,21600,0,700,700,22300,6325.6569707
913830,9109.1632038,13240,0,0,0,13240,-4130.836796
913832,15070.733056,13590,0,250,250,13840,1230.7330563
913833,14321.991689,17400,0,6000,6000,23400,-9078.008311
913874,24804.979223,20400,0,1300,1300,21700,3104.9792229
913876,40717.387408,25200,0,0,0,25200,15517.387408
913878,13294.661126,29400,0,0,0,29400,-16105.33887
913882,96058.644504,40800,18000,0,18000,58800,37258.644504
913889,49067.807708,30000,0,0,0,30000,19067.807708
913892,17407.330563,21200,0,0,0,21200,-3792.669437
913902,28897.567248,32400,0,0,0,32400,-3502.432752
913909,16416.493767,19160,0,0,0,19160,-2743.506233
913912,28022.358217,31200,0,0,0,31200,-3177.641783
913913,29349.435943,21600,0,0,0,21600,7749.4359428
913925,16019.163204,20600,0,360,360,20960,-4940.836796
913926,67172.268232,61000,0,3000,3000,64000,3172.2682316
913929,15760.995845,14400,0,0,0,14400,1360.9958446
913932,16401.832641,15600,0,0,0,15600,801.83264076
913933,37091.632038,24000,14800,0,14800,38800,-1708.367962
913934,46065.975067,36000,0,0,0,36000,10065.975067
913939,23623.82433,26100,0,0,0,26100,-2476.17567
913946,30647.64866,35500,0,0,0,35500,-4852.35134
913950,24616.493767,25200,0,0,0,25200,-583.5062331
913951,15518.326408,26800,0,0,0,26800,-11281.67359
913953,28418.326408,39200,0,0,0,39200,-10781.67359
913954,25010.995845,28400,0,600,600,29000,-3989.004155
913956,13930,13200,0,0,0,13200,730
913957,40854.979223,55100,0,0,0,55100,-14245.02078
913959,20920.95429,18000,0,0,0,18000,2920.9542903
913961,21640.318097,22300,0,0,0,22300,-659.6819032
913962,18531.497922,20400,0,0,0,20400,-1868.502078
913965,27005.497922,34200,0,1200,1200,35400,-8394.502078
913966,23062.828485,22300,0,0,0,22300,762.82848533
914003,19656.652815,23800,0,0,0,23800,-4143.347185
914005,30104.979223,30000,0,0,0,30000,104.97922286
914006,25669.53795,21600,0,0,0,21600,4069.5379504
914007,12883.264076,14200,0,0,0,14200,-1316.735924
914009,19594.58275,22800,0,0,0,22800,-3205.41725
914010,24554.979223,20400,0,0,0,20400,4154.9792229
914011,32254.979223,33600,0,0,0,33600,-1345.020777
914018,15800,18200,0,0,0,18200,-2400
914023,14003.665282,17200,0,0,0,17200,-3196.334718
914047,38041.632038,32750,0,0,0,32750,5291.6320381
914051,41425.656971,29400,0,2000,2000,31400,10025.656971
914055,34167.652815,45400,0,6000,6000,51400,-17232.34718
914056,34753.101224,34000,0,0,0,34000,753.1012243
914059,33846.766506,33900,0,0,0,33900,-53.23349418
914060,27299.958446,27600,0,0,0,27600,-300.0415543
914073,6001.0995845,12600,0,0,0,12600,-6598.900416
914091,65725.447779,31200,0,0,0,31200,34525.447779
914094,95725.498089,64000,0,0,0,64000,31725.498089
914097,23000,12000,0,0,0,12000,11000
914098,42541.169295,32300,0,0,0,32300,10241.169295
914102,36674.977543,23400,0,0,0,23400,13274.977543
914104,35017.661267,28200,0,0,0,28200,6817.6612668
914105,26706.41093,18000,0,0,0,18000,8706.4109304
914106,34611.592416,25200,0,0,0,25200,9411.5924155
914107,100388.54279,53240,0,0,0,53240,47148.542794
914110,16418.111797,12000,0,0,0,12000,4418.1117967
914113,17663.298237,22800,0,0,0,22800,-5136.701763
914137,26804.001466,28400,0,0,0,28400,-1595.998534
914138,19536.652815,18000,0,0,0,18000,1536.6528152
914141,13000,16080,0,0,0,16080,-3080
914143,34276.262632,49400,0,0,0,49400,-15123.73737
914144,6507.330563,4416,0,0,0,4416,2091.330563
914148,76099.475554,27800,0,0,0,27800,48299.475554
914149,38089.869169,36000,0,0,0,36000,2089.8691695
914150,14013.623565,15168,0,0,0,15168,-1154.376435
914154,19895.979471,15560,0,0,0,15560,4335.9794712
914169,15054.979223,13220,0,0,0,13220,1834.9792229
914181,17810.485648,12000,0,0,0,12000,5810.4856478
914183,14000,9600,0,0,0,9600,4400
914185,20436.652815,16800,0,0,0,16800,3636.6528152
914186,122109.36844,66800,23000,0,23000,89800,32309.368435
914187,78318.326408,30000,18000,0,18000,48000,30318.326408
914188,19071.159288,20100,0,0,0,20100,-1028.840712
914190,26952.632547,13200,0,0,0,13200,13752.632547
914191,18359.958446,16800,0,0,0,16800,1559.9584457
914231,36353.92807,21000,0,0,0,21000,15353.92807
914243,14719.12165,12600,0,0,0,12600,2119.1216495
914244,19927.303348,15000,0,0,0,15000,4927.3033484
914248,22407.697091,15000,0,0,0,15000,7407.6970912
