nquest,TDEBITC,TDEBITD,TDEBITE,TDEBITF,TDEBITG,PFIMM,PFCONS,PFAZ,PFCARTE,PFCC,RATADEB_RES,RATADEB_AIMM,RATADEB_FAM,RATADEB,RATADEB_PROF,PFCOLL,PFNOCOLL
876701,0,0,0,0,0,0,0,0,0,0,,,,,,,
876703,0,0,0,0,0,0,0,0,0,0,,,,,,,
876726,0,0,0,0,0,0,0,0,0,0,,,,,,,
876729,0,0,0,0,0,0,0,0,0,0,,,,,,,
876730,0,0,0,0,0,0,0,0,0,0,,,,,,,
876786,0,0,0,0,0,0,0,0,0,0,,,,,,,
876799,0,0,0,0,0,0,0,0,0,0,,,,,,,
876806,0,0,0,0,0,42000,0,0,0,0,2400,,,2400,,42000,0
876810,0,0,0,0,0,0,0,0,0,0,,,,,,,
876820,0,0,0,0,0,0,0,0,0,0,,,,,,,
876833,0,0,0,0,0,0,0,0,0,0,,,,,,,
877001,0,0,0,0,0,0,0,0,0,0,,,,,,,
877017,0,0,0,0,0,0,0,0,0,0,,,,,,,
877064,0,0,0,0,0,0,0,0,0,0,,,,,,,
877083,0,0,0,0,0,0,0,0,0,0,,,,,,,
877100,0,0,0,0,0,0,0,0,0,0,,,,,,,
877138,0,0,0,0,0,0,0,0,0,0,,,,,,,
877241,0,0,0,0,0,178000,0,0,0,2203.7810341,20000,,,20000,,178000,2203.7810341
877267,0,0,0,0,0,0,0,0,0,0,,,,,,,
877279,0,0,0,0,0,0,0,0,0,0,,,,,,,
877285,0,0,0,0,0,0,0,0,0,0,,,,,,,
877407,0,0,0,0,0,0,0,0,0,0,,,,,,,
877473,0,0,0,0,0,0,0,0,0,0,,,,,,,
877487,0,0,0,0,0,0,0,0,0,0,,,,,,,
877553,0,0,0,0,0,0,0,0,0,0,,,,,,,
877612,0,0,0,0,0,0,0,0,0,0,,,,,,,
877621,0,0,0,0,0,0,0,0,0,0,,,,,,,
877653,0,3500,0,0,0,0,3500,0,0,0,,,1610,1610,,3500,0
877662,0,0,0,0,0,0,0,0,0,0,,,,,,,
877697,0,0,0,0,0,0,0,0,0,0,,,,,,,
877751,5000,0,0,0,0,0,5000,0,0,0,,,2800,2800,,0,5000
877752,0,0,0,0,0,0,0,0,0,0,,,,,,,
877753,0,0,0,0,0,0,0,0,0,0,,,,,,,
877784,0,0,0,0,0,0,0,0,0,0,,,,,,,
877789,0,0,0,0,0,0,0,0,0,0,,,,,,,
877828,0,0,0,0,0,0,0,0,0,0,,,,,,,
877868,0,0,0,0,0,0,0,0,0,0,,,,,,,
877908,0,0,0,0,0,0,0,0,0,0,,,,,,,
878002,0,0,0,6500,0,0,6500,0,0,0,,,500,500,,0,6500
878007,0,0,0,0,0,0,0,0,0,0,,,,,,,
878011,0,0,0,0,0,0,0,0,0,0,,,,,,,
878019,0,0,0,0,0,0,0,0,0,0,,,,,,,
878021,0,0,0,0,0,0,0,0,0,0,,,,,,,
878022,0,0,0,0,0,0,0,0,0,45000,,,,,,0,45000
878039,0,0,0,0,0,0,0,0,0,0,,,,,,,
878049,0,0,0,0,0,0,0,0,0,0,,,,,,,
878065,0,0,0,0,0,0,0,0,0,0,,,,,,,
878074,0,0,0,0,0,0,0,0,0,0,,,,,,,
878094,0,0,0,0,0,0,0,0,0,0,,,,,,,
878103,0,0,0,0,0,0,0,0,0,0,,,,,,,
878117,0,0,0,0,0,0,0,0,0,0,,,,,,,
878120,0,0,0,0,0,0,0,0,0,0,,,,,,,
878121,0,0,0,0,0,0,0,0,0,0,,,,,,,
878142,0,0,0,0,0,0,0,0,0,0,,,,,,,
878154,0,0,0,0,0,0,0,0,0,0,,,,,,,
878157,0,0,0,0,0,0,0,20000,0,0,,,,,,,
878173,0,0,0,0,0,0,0,0,0,0,,,,,,,
878182,0,0,0,0,0,0,0,0,0,0,,,,,,,
878194,0,0,0,0,0,0,0,0,1053.6347418,0,,,,,,0,1053.6347418
878197,0,0,0,0,0,0,0,0,0,0,,,,,,,
878218,0,0,0,0,0,0,0,0,0,0,,,,,,,
878238,0,0,0,0,0,0,0,0,0,0,,,,,,,
878281,0,0,0,0,0,0,0,0,0,0,,,,,,,
878292,0,0,0,4000,0,0,4000,0,0,0,,,6000,6000,,4000,0
878295,0,0,0,0,0,0,0,0,0,0,,,,,,,
878309,0,0,0,0,0,0,0,0,0,0,,,,,,,
878316,11500,0,0,0,0,0,11500,0,0,0,,,2500,2500,,11500,0
878324,0,0,0,0,0,0,0,0,0,0,,,,,,,
878503,0,0,0,0,0,0,0,0,0,0,,,,,,,
878506,0,0,0,0,0,0,0,0,0,0,,,,,,,
878510,0,0,0,0,0,0,0,0,0,0,,,,,,,
878513,0,0,0,0,0,0,0,0,0,0,,,,,,,
878517,0,0,0,0,0,0,0,0,0,0,,,,,,,
878518,0,0,0,0,0,90000,0,0,0,0,8400,,,8400,,90000,0
878552,0,0,0,0,0,0,0,0,0,0,,,,,,,
878572,0,0,0,0,0,0,0,0,0,0,,,,,,,
878573,0,0,0,0,0,30000,0,0,0,0,5196,,,5196,,0,30000
878617,0,0,0,0,0,0,0,0,0,0,,,,,,,
878648,0,0,0,0,0,0,0,0,0,0,,,,,,,
878684,0,0,0,0,0,0,0,0,0,0,,,,,,,
878727,0,0,0,0,0,0,0,0,0,0,,,,,,,
878738,0,0,0,0,0,0,0,0,0,0,,,,,,,
878739,0,0,0,0,0,0,0,0,0,0,,,,,,,
878750,0,0,0,0,0,0,0,0,0,0,,,,,,,
878751,0,0,0,0,0,0,0,0,0,0,,,,,,,
878777,0,0,0,0,0,0,0,0,0,0,,,,,,,
878790,0,0,0,0,0,0,0,0,0,0,,,,,,,
878811,0,0,0,0,0,0,0,10000,0,0,,,,4400,4400,0,10000
878831,9000,0,0,60,0,60000,9060,0,0,0,7000,,1240,8240,,60000,9060
878834,0,0,0,0,0,0,0,0,0,0,,,,,,,
878848,0,0,0,0,0,0,0,0,0,0,,,,,,,
878869,0,0,0,0,0,0,0,0,0,0,,,,,,,
878873,0,0,0,0,0,46000,0,500,0,0,,7500,,7500,,46000,0
878874,0,0,0,0,0,0,0,0,0,0,,,,,,,
878883,0,0,0,0,0,0,0,0,0,0,,,,,,,
878966,0,0,0,0,0,0,0,0,0,0,,,,,,,
879018,0,0,0,0,0,0,0,0,0,0,,,,,,,
879023,0,0,0,0,0,0,0,0,0,0,,,,,,,
879052,0,0,0,0,0,0,0,0,0,0,,,,,,,
879066,0,0,0,0,0,0,0,0,0,0,,,,,,,
879069,0,0,0,0,0,0,0,0,0,0,,,,,,,
879152,0,0,0,0,0,0,0,0,0,0,,,,,,,
879192,0,0,0,0,0,0,0,0,0,0,,,,,,,
879229,0,0,0,0,0,0,0,0,0,0,,,,,,,
879235,0,0,0,0,0,0,0,0,0,0,,,,,,,
879257,8000,0,0,0,0,110000,8000,0,0,0,,5700,3000,8700,,0,118000
879275,0,0,0,0,0,0,0,0,0,0,,,,,,,
879302,0,0,0,0,0,0,0,0,0,0,,,,,,,
879319,0,0,0,0,0,180000,0,0,0,2200,8400,,,8400,,180000,2200
879391,0,0,0,0,0,0,0,0,0,0,,,,,,,
879422,0,0,0,0,0,0,0,0,0,0,,,,,,,
879449,0,0,0,0,0,0,0,0,0,0,,,,,,,
879470,0,0,0,0,0,0,0,0,0,0,,,,,,,
879484,0,0,0,0,0,0,0,0,0,0,,,,,,,
879487,0,0,0,0,0,0,0,0,0,0,,,,,,,
879494,0,0,0,0,0,0,0,0,0,0,,,,,,,
879503,0,0,0,0,0,0,0,0,0,0,,,,,,,
879507,0,0,0,0,0,0,0,0,0,0,,,,,,,
879509,0,0,0,0,0,0,0,0,0,0,,,,,,,
879523,0,0,0,0,0,0,0,0,0,0,,,,,,,
879543,0,0,0,0,0,0,0,0,0,0,,,,,,,
879552,0,0,0,0,0,0,0,0,0,0,,,,,,,
879563,0,0,0,0,0,0,0,0,0,0,,,,,,,
879565,0,0,0,0,0,0,0,0,0,0,,,,,,,
879568,0,0,0,0,0,0,0,0,0,0,,,,,,,
879591,0,0,0,0,0,0,0,0,0,0,,,,,,,
879620,0,0,0,0,0,0,0,0,0,400,,,,,,0,400
879667,0,0,0,0,0,0,0,0,0,0,,,,,,,
879681,0,0,0,0,0,0,0,0,0,0,,,,,,,
879743,0,0,0,0,0,0,0,0,0,0,,,,,,,
879817,0,0,0,0,0,0,0,0,0,0,,,,,,,
879832,0,0,0,0,0,0,0,0,0,0,,,,,,,
879837,0,0,0,0,0,0,0,0,0,0,,,,,,,
879844,0,500,0,0,0,100000,500,0,0,0,11130,,500,11630,,100500,0
879861,0,0,0,0,0,0,0,0,0,0,,,,,,,
879883,0,0,0,0,0,0,0,0,0,0,,,,,,,
879931,0,0,0,0,0,0,0,0,0,0,,,,,,,
879943,12000,0,0,0,0,102000,12000,0,0,0,10800,,3000,13800,,102000,12000
879946,0,0,0,0,0,0,0,0,0,0,,,,,,,
879951,0,0,0,0,0,80000,0,0,0,0,5000,,,5000,,80000,0
879958,5420,0,0,0,0,0,5420,0,0,0,,,2760,2760,,5420,0
880003,0,0,0,0,0,110000,0,0,0,0,8000,,,8000,,110000,0
880040,0,0,0,0,0,0,0,0,0,0,,,,,,,
880066,6500,0,0,0,0,20000,6500,0,0,0,9600,,500,10100,,20000,6500
880072,20000,0,0,0,0,4900,20000,0,0,0,8400,,7000,15400,,4900,20000
880167,0,0,0,0,0,0,0,0,0,0,,,,,,,
880173,0,0,0,0,0,0,0,35000,0,0,,,,,,,
880181,0,700,0,0,0,0,700,0,0,0,,,700,700,,0,700
880182,0,0,0,0,0,0,0,0,0,0,,,,,,,
880186,0,0,0,0,0,0,0,0,0,0,,,,,,,
880207,0,0,0,0,0,0,0,0,0,0,,,,,,,
880243,0,0,0,0,0,0,0,0,0,0,,,,,,,
880244,0,0,0,0,0,0,0,0,0,0,,,,,,,
880252,0,0,0,0,0,0,0,0,0,0,,,,,,,
880264,0,0,0,0,0,0,0,0,0,0,,,,,,,
880267,0,0,0,0,0,0,0,0,0,0,,,,,,,
880268,0,0,0,0,0,0,0,0,0,0,,,,,,,
880271,0,0,0,0,0,0,0,6000,0,0,,,,,,,
880279,0,0,0,0,0,0,0,0,0,0,,,,,,,
880291,0,0,0,0,0,0,0,0,0,0,,,,,,,
880357,0,0,0,0,0,20000,0,0,0,0,6000,,,6000,,0,20000
880375,0,0,0,0,0,0,0,0,0,0,,,,,,,
880398,0,0,0,0,0,0,0,0,0,0,,,,,,,
880408,0,0,0,0,0,0,0,0,0,0,,,,,,,
880425,0,0,0,0,0,0,0,0,0,0,,,,,,,
880427,0,0,0,0,0,0,0,0,0,0,,,,,,,
880431,0,0,0,0,0,0,0,0,0,0,,,,,,,
880457,0,0,0,0,0,0,0,0,0,0,,,,,,,
880458,0,0,0,0,0,0,0,0,0,0,,,,,,,
880459,0,0,0,0,0,0,0,0,0,0,,,,,,,
880564,0,0,0,0,0,0,0,0,0,0,,,,,,,
880581,0,0,0,0,0,0,0,0,0,0,,,,,,,
880827,8000,0,0,0,0,0,8000,0,0,0,,,3600,3600,,8000,0
880849,0,0,0,0,0,0,0,0,0,0,,,,,,,
880861,2000,0,0,0,0,0,2000,38000,0,0,,,1500,3500,2000,2000,38000
880865,0,0,0,0,0,0,0,0,0,0,,,,,,,
880884,0,0,0,0,0,0,0,0,0,0,,,,,,,
880893,0,0,0,0,0,136000,0,0,0,100,7740,,,7740,,136000,100
880898,0,0,0,0,0,120000,0,0,0,0,,3000,,3000,,120000,0
880911,0,0,0,0,0,0,0,0,0,0,,,,,,,
880912,0,0,0,0,9000,130000,9000,0,0,0,13000,,3000,16000,,130000,9000
880948,0,0,0,0,0,0,0,0,0,0,,,,,,,
880978,0,0,0,0,0,0,0,0,0,0,,,,,,,
881023,0,0,0,0,0,0,0,0,0,0,,,,,,,
881028,3360,0,0,0,0,0,3360,0,0,0,,,3360,3360,,0,3360
881029,0,0,0,0,0,0,0,0,0,0,,,,,,,
881059,0,0,0,0,0,0,0,0,0,0,,,,,,,
881072,0,0,0,0,0,0,0,0,0,0,,,,,,,
881095,0,0,0,0,0,0,0,0,0,0,,,,,,,
881188,0,0,0,0,0,0,0,0,0,0,,,,,,,
881195,0,0,0,0,0,0,0,0,0,0,,,,,,,
881209,0,0,0,0,0,0,0,0,0,0,,,,,,,
881263,0,0,0,0,0,0,0,0,0,0,,,,,,,
881281,0,0,0,0,0,0,0,0,0,0,,,,,,,
881284,0,8000,0,0,0,0,8000,0,0,0,,,5000,5000,,8000,0
881293,0,0,0,0,0,0,0,0,0,0,,,,,,,
881302,0,0,0,0,0,0,0,0,0,0,,,,,,,
881304,0,0,0,0,0,0,0,0,0,0,,,,,,,
881330,0,0,0,0,0,0,0,0,0,0,,,,,,,
881335,0,0,0,0,0,0,0,0,0,0,,,,,,,
881368,0,0,0,0,0,0,0,0,0,0,,,,,,,
881375,0,0,0,0,0,0,0,0,0,0,,,,,,,
881382,0,0,0,0,0,0,0,0,0,0,,,,,,,
881391,0,0,0,0,0,0,0,0,0,0,,,,,,,
881421,0,0,0,0,0,0,0,0,0,0,,,,,,,
881448,0,0,0,0,0,20000,0,0,0,0,2900,,,2900,,20000,0
881475,0,0,0,0,0,0,0,0,0,0,,,,,,,
881480,0,0,0,0,0,0,0,0,0,0,,,,,,,
881527,0,0,0,0,0,0,0,0,0,0,,,,,,,
881537,0,0,0,0,0,0,0,0,0,0,,,,,,,
881544,0,0,0,0,0,0,0,10000,0,0,,,,,,,
881550,7500,0,0,0,0,0,7500,0,0,0,,,1500,1500,,0,7500
881552,0,0,0,0,0,0,0,0,0,0,,,,,,,
881554,0,0,0,0,0,0,0,0,0,0,,,,,,,
881561,0,0,0,0,0,0,0,0,0,5000,,,,,,0,5000
881566,0,0,0,0,0,0,0,0,0,0,,,,,,,
881587,0,0,0,0,0,0,0,0,0,0,,,,,,,
881601,0,0,0,0,0,0,0,0,0,0,,,,,,,
881611,0,0,0,0,0,100000,0,0,0,0,6600,,,6600,,100000,0
881642,0,0,0,0,0,0,0,0,0,0,,,,,,,
881671,0,0,0,0,0,0,0,0,0,0,,,,,,,
881676,0,0,0,0,0,0,0,0,0,0,,,,,,,
881677,0,0,0,0,0,0,0,0,0,0,,,,,,,
881680,0,0,0,0,0,70000,0,6000,0,0,8400,,,8400,,70000,0
881683,0,0,0,0,0,0,0,0,0,0,,,,,,,
881686,0,0,0,0,0,0,0,0,0,0,,,,,,,
881700,12000,0,0,0,0,0,12000,0,0,0,,,3000,3000,,0,12000
881758,0,0,0,0,0,0,0,0,0,0,,,,,,,
881760,0,0,0,0,0,0,0,0,0,0,,,,,,,
881765,0,0,0,0,0,0,0,0,0,0,,,,,,,
881785,0,0,0,0,0,0,0,0,0,0,,,,,,,
881809,0,0,0,0,0,0,0,0,0,0,,,,,,,
881817,0,0,0,0,0,0,0,0,0,0,,,,,,,
881821,0,0,0,0,0,0,0,0,0,0,,,,,,,
881832,0,0,0,0,0,0,0,0,0,0,,,,,,,
881857,0,0,0,0,0,0,0,0,0,0,,,,,,,
881884,0,0,0,0,0,0,0,0,0,0,,,,,,,
881934,0,0,0,0,0,0,0,0,0,0,,,,,,,
881982,0,0,0,0,0,0,0,0,0,0,,,,,,,
881983,0,0,0,0,0,0,0,0,0,0,,,,,,,
882007,0,0,0,0,0,0,0,0,0,0,,,,,,,
882019,0,0,0,0,0,145000,0,0,0,0,6500,,,6500,,145000,0
882048,0,0,0,0,0,0,0,0,0,0,,,,,,,
882052,0,0,0,0,0,0,0,0,0,0,,,,,,,
882053,0,0,0,0,0,0,0,0,0,0,,,,,,,
882057,0,0,0,0,0,0,0,0,0,0,,,,,,,
882059,0,0,0,0,0,0,0,0,0,0,,,,,,,
882062,0,0,0,0,0,0,0,0,0,0,,,,,,,
882066,0,0,0,0,0,0,0,0,0,0,,,,,,,
882067,0,0,0,0,0,0,0,0,0,0,,,,,,,
882078,0,0,0,0,0,0,0,0,0,0,,,,,,,
882091,0,0,0,0,0,0,0,0,0,0,,,,,,,
882096,0,0,0,0,0,70000,0,0,0,0,1000,,,1000,,70000,0
882106,0,0,0,0,0,0,0,0,0,0,,,,,,,
882109,0,0,0,0,0,0,0,0,0,0,,,,,,,
882114,0,0,0,0,0,0,0,0,0,0,,,,,,,
882117,0,0,0,0,0,0,0,0,0,0,,,,,,,
882127,0,0,0,0,0,0,0,0,0,0,,,,,,,
882139,0,0,0,0,0,0,0,0,0,0,,,,,,,
882143,0,0,0,0,0,0,0,0,0,0,,,,,,,
882159,0,0,0,0,0,0,0,0,0,0,,,,,,,
882162,0,0,0,0,0,0,0,0,0,0,,,,,,,
882171,0,0,0,0,0,0,0,0,0,0,,,,,,,
882179,0,0,0,0,0,0,0,0,0,0,,,,,,,
882203,0,600,0,0,0,0,600,0,0,0,,,1200,1200,,0,600
882211,9800,500,0,0,0,0,10300,0,0,0,,,3580,3580,,9800,500
882216,0,0,0,0,0,0,0,0,0,0,,,,,,,
882286,0,0,0,0,0,0,0,0,0,0,,,,,,,
882304,0,0,0,0,0,0,0,0,0,0,,,,,,,
882307,0,0,0,0,0,0,0,0,0,0,,,,,,,
882314,0,0,0,0,0,0,0,0,0,0,,,,,,,
882340,0,0,0,0,0,0,0,0,0,0,,,,,,,
882393,0,0,0,0,0,0,0,0,0,0,,,,,,,
882420,0,0,0,0,0,0,0,0,0,0,,,,,,,
882449,0,0,0,0,0,0,0,0,0,0,,,,,,,
882470,0,0,0,0,0,0,0,0,0,0,,,,,,,
882497,0,0,0,0,0,0,0,0,0,0,,,,,,,
882515,0,0,0,0,0,0,0,0,0,0,,,,,,,
882537,0,0,0,0,0,0,0,0,0,0,,,,,,,
882556,0,0,0,0,0,0,0,0,0,0,,,,,,,
882557,0,0,0,0,0,0,0,0,0,0,,,,,,,
882561,0,0,0,0,0,0,0,0,0,0,,,,,,,
882573,0,0,0,0,0,0,0,0,0,0,,,,,,,
882578,0,0,0,0,0,0,0,0,0,0,,,,,,,
882582,0,0,0,0,0,0,0,0,0,0,,,,,,,
882585,0,0,0,0,0,0,0,0,0,0,,,,,,,
882593,0,0,0,0,0,0,0,0,0,0,,,,,,,
882618,0,0,0,0,0,0,0,0,0,0,,,,,,,
882622,0,0,0,0,0,0,0,0,0,0,,,,,,,
882635,1000,0,0,0,0,0,1000,0,0,0,,,1300,1300,,0,1000
882652,0,0,0,0,0,0,0,0,0,0,,,,,,,
882653,0,0,0,0,0,0,0,8000,0,0,,,,800,800,0,8000
882654,0,0,0,0,0,0,0,0,0,0,,,,,,,
882667,0,0,0,0,0,0,0,0,0,0,,,,,,,
882675,0,0,0,0,0,62000,0,0,0,200,7200,,,7200,,62000,200
882723,0,0,0,0,0,0,0,0,0,0,,,,,,,
882739,0,0,0,0,0,0,0,0,0,0,,,,,,,
882745,0,0,0,0,0,0,0,0,0,0,,,,,,,
882807,0,0,0,0,0,0,0,0,0,0,,,,,,,
882862,0,0,0,0,0,0,0,0,0,0,,,,,,,
882925,0,0,0,0,0,0,0,0,0,0,,,,,,,
882926,0,0,0,0,0,0,0,0,0,0,,,,,,,
882927,8000,0,0,0,0,35000,8000,0,0,5000,5400,,2000,7400,,35000,13000
882962,0,0,0,0,0,0,0,0,0,0,,,,,,,
882973,0,0,0,0,0,0,0,0,0,0,,,,,,,
882978,0,0,0,0,0,0,0,0,0,0,,,,,,,
883014,0,0,0,0,0,0,0,0,0,0,,,,,,,
883018,0,0,0,0,0,0,0,0,0,0,,,,,,,
883110,0,0,0,0,0,0,0,0,0,0,,,,,,,
883134,0,0,0,0,0,0,0,0,0,0,,,,,,,
883157,0,0,0,0,0,0,0,0,0,0,,,,,,,
883182,0,0,0,0,0,0,0,0,0,0,,,,,,,
883188,0,0,0,0,0,0,0,0,0,1936.8044786,,,,,,0,1936.8044786
883225,0,0,0,0,0,0,0,0,0,0,,,,,,,
883228,0,0,0,0,0,0,0,0,0,0,,,,,,,
883322,0,0,0,0,0,0,0,0,0,0,,,,,,,
883329,0,0,0,0,0,0,0,0,0,0,,,,,,,
883343,0,0,0,0,0,0,0,0,0,0,,,,,,,
883356,2485,0,0,0,0,30000,2485,0,0,0,6480,,515,6995,,30000,2485
883382,0,0,0,0,0,0,0,0,0,0,,,,,,,
883392,7000,0,0,0,0,0,7000,0,0,0,,,6000,6000,,7000,0
883403,0,0,0,0,0,0,0,0,0,0,,,,,,,
883417,0,0,0,0,0,0,0,0,0,0,,,,,,,
883469,0,0,0,0,0,0,0,0,0,0,,,,,,,
883500,0,0,0,0,0,0,0,0,0,0,,,,,,,
883518,0,0,0,0,0,0,0,0,0,0,,,,,,,
883588,0,0,0,0,0,0,0,0,0,0,,,,,,,
883629,0,0,0,0,0,0,0,0,0,0,,,,,,,
883642,0,0,0,0,0,0,0,0,0,0,,,,,,,
883712,0,0,0,0,0,0,0,0,0,0,,,,,,,
883728,0,0,0,0,0,0,0,0,0,0,,,,,,,
883742,0,0,0,0,0,0,0,0,0,0,,,,,,,
883754,8000,0,0,0,0,0,8000,0,0,0,,,7500,7500,,8000,0
883762,0,0,0,0,1200,0,1200,0,0,0,,,1400,1400,,0,1200
883763,14000,0,0,0,0,0,14000,0,60,0,,,6000,6000,,14000,60
883787,0,0,0,0,0,0,0,0,0,0,,,,,,,
883789,0,0,0,0,0,0,0,0,0,0,,,,,,,
883799,0,0,0,0,0,0,0,0,0,0,,,,,,,
883800,0,0,0,0,0,0,0,0,0,0,,,,,,,
883833,0,0,0,12000,0,0,12000,0,0,0,,,6000,6000,,0,12000
883853,0,0,0,0,0,0,0,0,0,0,,,,,,,
883854,0,0,0,0,0,0,0,0,0,0,,,,,,,
883886,0,0,0,0,0,0,0,0,0,0,,,,,,,
883890,0,0,0,0,0,0,0,0,0,0,,,,,,,
883892,0,0,0,0,0,0,0,0,0,0,,,,,,,
883894,0,0,0,0,0,0,0,0,0,0,,,,,,,
883910,0,0,0,0,0,0,0,0,0,0,,,,,,,
883912,0,0,0,0,0,0,0,0,0,0,,,,,,,
883969,0,0,0,0,0,0,0,0,0,0,,,,,,,
883988,0,0,0,0,0,0,0,0,0,0,,,,,,,
883990,0,0,0,0,0,0,0,0,0,0,,,,,,,
884032,0,0,0,0,0,0,0,0,0,0,,,,,,,
884033,0,0,0,0,0,0,0,0,0,0,,,,,,,
884038,0,0,0,0,0,0,0,0,0,0,,,,,,,
884053,0,0,0,0,0,0,0,0,0,0,,,,,,,
884101,0,0,0,1300,0,0,1300,0,0,0,,,700,700,,0,1300
884117,0,0,0,0,0,0,0,0,0,0,,,,,,,
884122,0,0,0,0,0,0,0,0,0,0,,,,,,,
884232,0,0,0,0,0,88000,0,0,0,0,4200,,,4200,,88000,0
884251,0,0,0,0,0,0,0,0,0,0,,,,,,,
884260,0,0,0,0,0,0,0,0,0,0,,,,,,,
884269,0,0,0,0,0,0,0,0,0,0,,,,,,,
884279,0,0,0,0,0,0,0,0,0,0,,,,,,,
884294,0,0,0,0,0,0,0,0,0,0,,,,,,,
884337,0,0,0,0,0,0,0,0,0,0,,,,,,,
884409,0,0,0,0,0,0,0,0,0,0,,,,,,,
884416,0,0,0,0,0,0,0,0,0,0,,,,,,,
884418,0,0,0,0,0,0,0,0,0,0,,,,,,,
884439,0,0,0,0,0,0,0,0,0,0,,,,,,,
884440,0,0,0,0,0,0,0,0,0,0,,,,,,,
884503,0,0,0,0,0,0,0,0,0,0,,,,,,,
884537,0,0,0,0,0,0,0,0,0,0,,,,,,,
884570,0,0,0,0,0,0,0,0,0,0,,,,,,,
884677,0,0,0,0,0,0,0,0,0,0,,,,,,,
884678,14200,0,0,0,0,0,14200,0,0,0,,,800,800,,0,14200
884680,0,0,0,0,0,0,0,0,0,0,,,,,,,
884685,0,0,0,0,0,10000,0,0,0,0,7000,,,7000,,10000,0
884707,0,0,0,0,0,0,0,0,0,0,,,,,,,
884717,0,0,0,0,0,0,0,0,0,0,,,,,,,
884794,0,0,0,0,0,0,0,0,0,0,,,,,,,
884802,5000,0,0,0,0,60000,5000,0,0,0,8500,,5000,13500,,60000,5000
884867,0,0,0,0,0,0,0,0,0,0,,,,,,,
884879,0,0,0,0,0,3000,0,0,0,0,2000,,,2000,,3000,0
884927,0,0,0,0,0,0,0,0,0,0,,,,,,,
884932,0,0,0,0,0,0,0,0,0,0,,,,,,,
884945,0,0,0,0,0,0,0,0,0,0,,,,,,,
884968,0,0,0,0,0,0,0,0,0,0,,,2500,2500,,0,0
884972,0,0,0,20500,0,0,20500,0,0,0,,,500,500,,0,20500
884983,0,0,0,0,0,0,0,0,0,0,,,,,,,
885014,0,0,0,0,0,0,0,0,0,0,,,,,,,
885025,0,0,0,0,0,0,0,0,0,0,,,,,,,
885037,0,0,0,0,0,0,0,0,0,0,,,,,,,
885040,0,0,0,0,0,0,0,0,0,0,,,,,,,
885045,0,0,0,0,0,60000,0,0,0,0,7200,,,7200,,60000,0
885047,0,0,0,0,0,0,0,0,0,0,,,,,,,
885062,0,0,0,0,0,0,0,0,0,0,,,,,,,
885077,0,0,0,0,0,0,0,0,0,0,,,,,,,
885318,7000,0,0,0,0,0,7000,0,0,0,,,2400,2400,,7000,0
885327,0,0,0,0,0,0,0,0,0,0,,,,,,,
885342,0,0,0,0,0,0,0,0,0,0,,,,,,,
885353,0,0,0,0,0,570,0,0,0,0,2280,,,2280,,570,0
885434,0,0,0,0,0,0,0,0,0,0,,,,,,,
885504,0,0,0,0,0,70000,0,0,1492.2935268,0,8500,,,8500,,70000,1492.2935268
885505,0,0,0,0,0,0,0,0,0,0,,,,,,,
885551,0,0,0,0,0,0,0,0,0,1665.502926,,,,,,0,1665.502926
885580,0,0,0,0,0,0,0,0,0,0,,,,,,,
885584,0,0,0,0,0,0,0,0,0,0,,,,,,,
885596,0,0,0,0,0,0,0,0,0,0,,,,,,,
885625,0,0,0,6752,0,0,6752,0,0,0,,,4912,4912,,0,6752
885633,0,0,0,0,0,0,0,0,0,0,,,,,,,
885634,6500,0,0,0,0,26280,6500,0,0,0,4400,,1000,5400,,26280,6500
885639,0,0,0,0,0,140000,0,0,0,0,5400,,,5400,,0,140000
885646,0,0,0,0,0,0,0,0,0,0,,,,,,,
885661,0,0,0,0,0,0,0,0,0,100,,,,,,0,100
885693,0,0,0,0,0,0,0,0,0,0,,,,,,,
885697,0,0,0,0,0,0,0,0,0,0,,,,,,,
885698,0,0,0,0,0,0,0,0,0,0,,,,,,,
885709,0,0,0,0,0,0,0,0,0,0,,,,,,,
885802,0,0,0,0,0,0,0,0,0,0,,,,,,,
885803,0,0,0,0,0,0,0,0,0,0,,,,,,,
885811,0,0,0,0,0,0,0,0,0,0,,,,,,,
885822,0,0,0,0,0,0,0,0,0,0,,,,,,,
885835,0,0,0,0,0,62000,0,0,0,0,4500,,,4500,,62000,0
885865,0,0,0,0,0,0,0,0,0,0,,,,,,,
885868,0,0,0,0,0,170000,0,4200,0,0,13600,,,13600,,170000,0
885878,0,0,0,0,0,0,0,0,0,0,,,,,,,
886112,0,0,0,0,0,0,0,0,0,0,,,,,,,
886151,0,0,0,0,0,0,0,0,0,0,,,,,,,
886202,0,0,0,0,0,0,0,0,0,0,,,,,,,
886226,5700,0,0,0,0,106000,5700,0,4300,450,6000,,3600,9600,,106000,10450
886233,0,0,0,0,0,0,0,0,0,0,,,,,,,
886234,0,0,0,0,0,0,0,0,0,0,,,,,,,
886273,0,0,0,0,0,0,0,0,0,0,,,,,,,
886302,0,0,0,0,0,0,0,0,0,0,,,,,,,
886325,0,0,0,0,0,0,0,0,0,0,,,,,,,
886328,0,0,0,0,0,0,0,0,0,0,,,,,,,
886342,0,0,0,0,0,0,0,0,0,500,,,,,,0,500
886347,0,0,0,0,0,0,0,0,0,0,,,,,,,
886367,0,0,0,0,0,0,0,0,0,0,,,,,,,
