nquest,nord,intper,entepen,tipopen,decor,tpens,mesipen,arret,tarret,quotape
867801,1,1,2,1,2009,1630,13,2,0,90
867925,1,1,1,1,1992,1600,13,2,0,80
868013,1,1,1,1,1998,860,12,2,0,70
868013,2,2,1,1,1978,500,13,2,0,60
868165,2,2,1,1,1996,1500,13,2,0,90
868456,1,1,1,1,2016,1150,12,2,0,80
868474,2,1,1,1,2016,1600,13,2,0,80
868483,2,1,1,1,2000,800,13,2,0,80
868500,1,1,1,5,2000,600,12,2,0,
868583,2,2,4,3,1989,600,12,2,0,
868583,3,3,1,4,1998,680,13,2,0,
868697,1,1,2,1,2012,600,13,2,0,70
868697,2,1,2,1,2013,1100,13,2,0,80
868805,4,2,1,4,2012,3640,13,2,0,
871078,1,1,1,5,2009,580,14,2,0,
871085,1,1,1,1,1991,2200,13,2,0,90
871085,2,1,3,1,1994,1700,13,2,0,90
871090,1,1,1,1,1992,600,13,2,0,100
871090,2,2,1,2,1997,430,13,2,0,
871237,1,1,1,1,2016,950,3,2,0,70
871242,1,1,1,1,1982,1150,13,2,0,70
871268,1,1,1,5,2003,730,13,2,0,
871273,1,1,1,1,2012,1512,13,2,0,95
871273,2,1,1,1,2015,1250,13,2,0,70
871385,1,1,1,1,2012,840,13,2,0,50
871395,1,1,1,1,2001,490,13,2,0,60
871395,2,1,1,1,1996,600,13,2,0,6
871412,1,1,1,1,1997,546,14,2,0,50
871412,2,2,1,1,2005,520,14,2,0,50
871440,1,1,1,3,1991,1010,13,2,0,
871440,2,1,1,1,2012,1400,13,2,0,80
871442,1,1,1,1,1989,600,13,2,0,60
871442,1,1,1,5,2008,350,13,2,0,
871470,1,1,1,1,2011,2100,13,2,0,98
871470,2,2,1,1,2015,2000,13,2,0,98
871517,1,1,1,1,1988,1050,13,2,0,90
871517,1,1,1,5,2015,230,13,2,0,
871521,1,1,1,1,1987,1000,13,2,0,35
871521,2,1,1,1,1995,900,13,2,0,40
871572,1,1,1,1,1989,1650,13,2,0,80
871610,1,1,1,3,1972,250,12,2,0,
871610,1,1,1,3,1989,500,12,2,0,
871610,1,1,1,5,1991,400,13,2,0,
871617,1,1,1,1,2012,500,13,2,0,90
871617,2,2,1,1,2002,600,13,2,0,90
871618,1,1,1,3,2012,700,13,2,0,
871634,1,1,2,1,1995,1500,13,2,0,80
871642,1,1,1,1,2004,600,13,2,0,80
871697,1,1,1,1,1997,1000,13,2,0,90
871697,2,2,1,1,2009,900,13,2,0,90
871747,1,1,1,2,2013,180,13,2,0,
871747,2,1,1,1,2011,480,13,2,0,40
871807,1,1,1,5,2000,850,13,2,0,
871886,1,1,1,5,1999,700,13,2,0,
872005,1,1,1,1,1990,780,13,2,0,70
872005,2,1,1,1,1985,470,13,2,0,50
872005,3,1,1,1,2000,780,13,2,0,70
872065,1,1,1,5,2015,484,12,2,0,
872065,2,1,1,5,1998,600,12,2,0,
872073,1,1,1,1,2007,1550,13,2,0,100
872073,2,2,1,1,2005,950,13,2,0,100
872107,1,1,1,1,2012,752,13,2,0,100
872112,2,1,1,1,1995,870,13,2,0,80
872112,2,1,1,5,2016,480,13,2,0,
872125,3,1,1,1,1995,3000,13,2,0,95
872125,4,1,1,1,1999,600,13,2,0,89
872125,4,1,1,4,2015,500,13,2,0,
872133,1,1,1,1,2011,1100,13,2,0,100
872161,2,1,1,5,2015,800,13,2,0,
872192,1,1,1,1,2007,750,13,2,0,70
872192,2,2,1,1,1992,740,13,2,0,70
872217,1,1,1,1,2005,900,13,2,0,70
872217,2,1,1,1,2010,950,13,2,0,70
872229,1,1,1,1,2000,3200,13,2,0,80
872229,2,1,1,1,1985,1100,13,2,0,60
872306,1,1,1,1,2005,1810,13,2,0,70
872306,2,1,1,1,2007,1390,13,2,0,80
872357,1,1,1,1,2002,1700,13,2,0,70
872357,2,1,2,1,2002,1600,13,2,0,95
872417,1,1,1,1,2012,800,13,2,0,50
872555,2,1,1,1,1992,570,13,2,0,70
872555,3,1,1,2,1993,405,13,2,0,
872572,1,1,1,5,2006,850,13,2,0,
872583,1,1,1,1,1988,1200,13,2,0,100
872583,2,1,1,1,1990,490,13,2,0,100
872661,1,1,1,1,2006,1500,13,2,0,80
872661,2,2,1,1,1995,1150,13,2,0,80
872698,1,1,1,2,2015,450,12,2,0,
872702,1,1,1,5,2004,700,12,2,0,
872710,1,1,1,3,2014,240,12,2,0,
872710,1,1,1,5,2001,500,12,2,0,
872732,1,1,1,1,1989,1681,13,2,0,80
872747,1,1,1,1,2009,2000,13,2,0,100
872748,1,1,1,1,2011,2500,13,2,0,99
872748,2,1,1,4,2009,275,13,2,0,
872750,1,1,1,1,2008,2130,13,2,0,80
872781,3,1,1,4,1998,700,13,2,0,
872794,1,1,1,1,1986,500,13,2,0,40
872794,1,1,1,5,2016,300,5,2,0,
872795,1,1,1,5,2004,650,13,2,0,
872847,1,1,1,5,2012,980,13,2,0,
872919,1,1,1,2,1994,500,13,2,0,
872930,1,1,1,1,1997,1850,13,2,0,70
872935,1,1,1,1,1994,480,13,2,0,80
872935,1,1,1,5,2014,320,13,2,0,
872951,1,1,1,1,2007,920,13,2,0,80
872951,2,1,1,1,2010,1800,13,2,0,70
873042,2,1,1,1,2006,1200,13,2,0,90
873048,1,1,1,1,2013,800,13,2,0,70
873052,1,1,1,1,2012,800,13,2,0,80
873052,2,1,1,1,2014,700,13,2,0,80
873072,1,1,1,1,1995,800,13,2,0,90
873133,1,1,1,1,1980,680,13,2,0,80
873133,1,1,1,5,1984,400,13,2,0,
873157,1,1,1,1,1983,1100,13,2,0,70
873224,1,1,1,1,1998,1310,13,2,0,95
873232,1,1,1,1,1997,1410,13,2,0,80
873260,1,1,1,1,2001,1200,13,2,0,60
873260,2,2,1,2,2003,500,13,2,0,
873279,1,1,1,5,1995,1100,13,2,0,
873279,2,2,2,1,2013,1250,13,2,0,100
873282,1,1,2,1,1994,1650,13,2,0,75
873490,1,1,1,1,2007,910,13,2,0,70
873490,2,2,1,1,2006,1300,13,2,0,60
873588,1,1,1,5,2010,900,13,2,0,
873597,1,1,1,1,2000,1380,13,2,0,90
873607,1,1,1,1,1996,1126,13,2,0,80
873607,2,1,1,1,2006,580,13,2,0,50
873674,1,1,1,1,2009,1200,13,2,0,80
873788,1,1,1,5,2002,939,13,2,0,
873788,3,3,1,4,2013,500,12,2,0,
873791,1,1,1,5,2006,800,13,2,0,
873811,2,2,1,3,1988,840,13,2,0,
874026,1,1,1,1,2000,1400,13,2,0,80
874026,2,1,1,1,1995,980,13,2,0,70
874111,1,1,1,5,2003,1200,13,2,0,
874152,2,1,6,1,2012,220,13,2,0,40
874157,1,1,1,1,1996,550,13,2,0,70
874163,1,1,1,1,2002,980,13,2,0,80
874163,2,1,1,1,1991,650,13,2,0,70
874168,2,1,1,5,2000,630,13,2,0,
874213,1,1,1,1,2014,1500,13,2,0,90
874249,1,1,1,1,1999,1500,13,2,0,70
874249,2,2,1,4,2007,360,13,2,0,
874274,1,1,1,1,2014,1100,12,2,0,90
874278,1,1,1,1,2015,150,12,2,0,80
874294,1,1,1,1,2013,1300,12,2,0,90
874323,1,1,1,1,1992,1050,13,2,0,80
874323,2,1,1,1,1996,1030,13,2,0,85
874325,1,1,1,1,2007,2100,13,2,0,70
874325,2,2,1,1,2015,1100,13,2,0,80
874330,1,1,1,1,1993,930,13,2,0,80
874350,1,1,1,1,2002,1000,13,2,0,70
874376,1,1,1,1,2002,995,13,2,0,70
874392,1,1,1,1,2015,2000,13,2,0,70
874514,1,1,1,1,2010,1550,13,2,0,90
874545,1,1,5,1,1988,2200,13,2,0,80
874587,1,1,1,5,1987,880,12,2,0,
874612,1,1,1,1,1989,889,12,2,0,75
874631,1,1,1,1,1990,633,12,2,0,80
874631,2,1,1,1,1998,500,12,2,0,70
874704,1,1,1,1,2001,660,13,2,0,60
874704,2,2,1,1,2007,320,13,2,0,70
874777,1,1,1,5,1982,700,13,2,0,
874791,1,1,1,1,2003,1300,13,2,0,60
874877,1,1,1,1,2004,1100,13,2,0,80
874947,1,1,1,1,1990,1200,13,2,0,80
874947,1,1,1,5,2016,800,13,2,0,
875017,1,1,1,1,2007,420,13,2,0,60
875027,1,1,1,1,2015,1380,13,2,0,80
875028,1,1,1,1,2006,900,13,2,0,70
875088,1,1,1,1,2015,985,12,2,0,80
875154,1,1,1,1,2004,1500,13,2,0,80
875184,1,1,1,1,1998,1800,13,2,0,90
875206,2,2,1,1,2014,800,13,2,0,90
875224,1,1,1,1,2005,1200,13,2,0,90
875224,2,1,1,1,2015,550,13,2,0,60
875326,1,1,1,1,1993,1010,13,2,0,85
875336,1,1,1,1,1998,1280,13,2,0,85
875341,1,1,1,1,1989,1230,13,2,0,75
875365,1,1,1,1,2013,1700,13,2,0,90
875382,1,1,1,1,2003,1200,13,2,0,80
875415,1,1,1,5,2006,825,13,2,0,
875415,2,1,1,2,2010,200,13,2,0,
875426,1,1,1,1,2007,2050,13,2,0,75
875436,1,1,1,1,2001,600,13,2,0,80
875436,1,1,1,5,2008,500,13,2,0,
875452,1,1,1,1,1986,700,13,2,0,80
875452,1,1,1,5,1985,700,13,2,0,
875523,1,1,2,3,2008,1070,13,2,0,
875527,1,1,1,1,2010,1380,13,2,0,95
875527,2,1,1,1,2010,1075,13,2,0,95
875528,1,1,1,1,1993,933,13,2,0,70
875528,2,2,1,1,2001,500,13,2,0,100
875539,1,1,1,1,2002,500,13,2,0,100
875539,2,1,1,1,2002,500,13,2,0,100
875548,1,1,1,1,2006,650,13,2,0,70
875548,2,1,1,1,2003,1200,13,2,0,70
875562,1,1,1,1,2016,1450,7,2,0,70
875562,2,2,1,1,2013,1250,13,2,0,70
875568,1,1,1,1,1994,1500,13,2,0,80
875568,1,1,1,5,1994,800,13,2,0,
875573,1,1,1,1,1997,1500,13,2,0,80
875573,2,2,1,1,1982,700,13,2,0,70
875577,1,1,1,1,1991,1200,13,2,0,80
875577,2,2,1,1,2007,500,13,2,0,70
875582,1,1,1,5,1995,610,13,2,0,
875606,1,1,1,1,1987,2000,13,2,0,94
875654,1,1,1,1,1997,1200,13,2,0,80
875668,1,1,1,1,2013,1230,13,2,0,80
875686,1,1,1,1,2008,1800,13,2,0,100
875731,1,1,1,1,1990,400,12,2,0,20
875737,1,1,1,5,2014,700,13,2,0,
875758,1,1,1,1,2009,1100,13,2,0,80
875758,2,1,1,1,2009,1100,13,2,0,80
875765,1,1,1,5,2003,900,13,2,0,
875914,1,1,1,1,1978,1500,13,2,0,50
875914,1,1,1,5,2010,300,13,2,0,
875967,1,1,1,1,1990,600,13,2,0,80
875967,2,2,1,2,1995,350,13,2,0,
876018,1,1,1,5,1991,650,13,2,0,
876020,1,1,1,4,2015,360,13,2,0,
876020,2,1,1,1,2001,800,13,2,0,90
876020,3,1,1,1,1995,570,13,2,0,80
876023,1,1,1,3,1995,1100,13,2,0,
876052,1,1,1,1,1995,850,13,2,0,90
876105,1,1,1,1,1990,600,13,2,0,80
876105,1,1,1,5,2008,500,13,2,0,
876108,1,1,1,1,1980,600,13,2,0,80
876108,1,1,1,5,2005,300,13,2,0,
876109,1,1,1,2,2006,500,13,2,0,
876109,2,1,1,1,1990,800,13,2,0,70
876125,1,1,1,5,1987,400,13,2,0,
876125,1,1,4,3,1987,1300,12,2,0,
876218,1,1,1,1,1990,620,13,2,0,80
876314,1,1,1,1,2007,1300,13,2,0,70
876383,1,1,1,1,1995,1300,13,2,0,60
876383,1,1,1,5,2009,350,13,2,0,
876391,1,1,1,1,1987,700,13,2,0,70
876391,2,1,1,1,1997,850,13,2,0,80
876444,2,1,1,1,2000,1000,13,2,0,60
876542,1,1,1,1,1990,500,14,2,0,40
876542,1,1,1,5,2016,150,14,2,0,
876542,1,1,6,1,1990,669,12,2,0,50
876551,1,1,1,4,2012,300,13,2,0,
876562,1,1,1,1,1998,1200,13,2,0,70
876562,2,2,1,1,1990,900,13,2,0,70
876571,1,1,1,5,2015,800,13,2,0,
876577,2,1,1,1,2004,1100,13,2,0,80
876577,3,1,1,1,1980,800,13,2,0,70
876587,1,1,1,1,2014,1880,13,2,0,70
876624,1,1,1,1,2015,1200,12,2,0,80
876632,1,1,1,1,2010,1500,12,2,0,70
876649,1,1,1,1,2012,1390,12,2,0,90
876651,1,1,1,5,2009,700,12,2,0,
876701,1,1,1,1,2004,1100,13,2,0,80
876703,1,1,1,1,2010,1500,13,2,0,80
876786,1,1,1,1,2014,1650,13,2,0,70
876786,3,1,1,4,1988,800,13,2,0,
876806,1,1,1,1,2002,1000,13,2,0,70
876806,1,1,1,5,2015,1350,13,2,0,
876810,1,1,1,1,1996,1700,13,2,0,80
876833,2,1,1,1,2003,480,13,2,0,70
877001,1,1,1,1,1985,1190,13,2,0,75
877017,1,1,1,1,2004,1178,13,2,0,98
877017,2,2,1,1,2013,890,13,2,0,70
877064,1,1,1,1,1995,1800,13,2,0,50
877064,2,1,1,1,1995,1800,13,2,0,100
877083,1,1,1,1,2008,1700,13,2,0,70
877267,1,1,1,1,2016,1300,8,2,0,80
877285,1,1,1,1,2013,2030,12,2,0,65
877407,2,2,1,4,2008,289,13,2,0,
877473,1,1,1,3,2007,200,13,2,0,
877487,2,1,2,1,2006,1100,13,2,0,100
877553,2,1,4,3,2004,190,12,2,0,
877621,1,1,1,1,1993,1500,13,2,0,80
877621,2,2,1,1,1997,950,13,2,0,80
877653,1,1,1,1,2006,2400,13,2,0,80
877653,2,2,1,1,2014,700,13,2,0,70
877662,1,1,1,1,1995,609,13,2,0,50
877697,1,1,1,1,1998,575,13,2,0,50
877697,2,2,1,1,2008,499,13,2,0,70
877751,1,1,1,1,1999,750,13,2,0,100
877751,2,1,1,1,2006,650,13,2,0,100
877753,1,1,1,1,2003,987,13,2,0,100
877784,2,2,1,2,1994,480,13,2,0,
877784,4,1,1,2,1995,516,13,2,0,
877789,1,1,2,1,1998,1400,13,2,0,100
877789,2,1,2,1,1998,1350,13,2,0,100
877828,1,1,1,1,2009,1740,13,2,0,85
877908,1,1,1,1,2004,480,13,2,0,40
878002,1,1,1,4,1976,800,13,2,0,
878007,1,1,1,1,1994,600,13,2,0,20
878021,1,1,1,5,1979,560,13,2,0,
878049,1,1,1,1,2001,1200,13,2,0,70
878065,1,1,1,1,2004,1000,13,2,0,80
878094,1,1,1,1,2003,1300,13,2,0,80
878103,3,1,1,3,2000,200,12,2,0,
878117,1,1,1,1,1990,800,13,2,0,90
878120,1,1,1,5,2012,900,13,2,0,
878121,1,1,1,5,2011,1100,13,2,0,
878142,1,1,1,1,2012,1200,13,2,0,98
878154,1,1,1,1,1985,800,13,2,0,50
878154,1,1,1,5,1999,950,13,2,0,
878218,1,1,1,1,1995,600,13,2,0,80
878218,1,1,1,5,2010,600,13,2,0,
878281,1,1,1,1,1980,500,13,2,0,60
878295,1,1,1,1,1997,1900,13,2,0,90
878324,3,1,1,5,1982,800,13,2,0,
878506,1,1,1,1,2008,2970,13,2,0,70
878506,2,1,1,1,2014,1700,13,2,0,80
878510,1,1,1,1,1990,1450,13,2,0,50
878513,1,1,1,2,2006,500,13,2,0,
878513,1,1,1,5,1997,700,13,2,0,
878552,1,1,1,1,2006,1600,13,2,0,92
878552,2,1,1,1,2011,800,13,2,0,45
878572,1,1,1,5,2004,774,12,2,0,
878648,1,1,1,1,2012,350,13,2,0,60
878648,1,1,1,5,2004,200,13,2,0,
878684,1,1,1,1,2015,1600,13,2,0,95
878727,1,1,1,1,2007,1200,13,2,0,80
878727,2,1,1,1,2007,1200,13,2,0,80
878739,1,1,1,1,1985,1100,13,2,0,80
878750,1,1,1,1,2015,1300,13,2,0,50
878751,1,1,1,1,1990,1200,13,2,0,85
878751,2,1,1,1,1998,1100,13,2,0,80
878831,1,1,1,1,2009,1540,13,2,0,100
878869,1,1,1,5,2005,500,13,2,0,
878869,2,1,1,3,1987,280,13,2,0,
878869,3,1,1,3,2007,1000,13,2,0,
878874,1,1,1,1,2000,1100,13,2,0,100
878874,1,1,6,1,2009,180,12,2,0,100
878874,2,1,1,7,2010,490,13,2,0,
878883,1,1,1,1,2009,840,13,2,0,100
879023,2,1,1,1,2005,1600,13,2,0,90
879052,1,1,1,1,1989,350,12,2,0,70
879052,2,1,1,1,1992,725,12,2,0,75
879069,1,1,1,5,1970,501,12,2,0,
879192,1,1,1,1,1998,960,12,2,0,40
879229,2,1,1,1,1981,440,13,2,0,50
879229,2,1,1,3,2015,540,12,2,0,
879229,2,1,1,5,1990,330,13,2,0,
879235,1,1,1,1,2011,1500,13,2,0,95
879275,2,1,1,1,1997,1000,13,2,0,70
879302,1,1,1,1,1995,900,13,2,0,70
879302,2,1,1,1,1998,930,13,2,0,80
879391,1,1,1,5,2011,600,13,2,0,
879470,2,1,1,2,1998,600,13,2,0,
879494,1,1,1,1,2014,850,13,2,0,30
879503,1,1,1,1,1988,1370,13,2,0,20
879509,1,1,1,1,1993,1295,13,2,0,60
879523,1,1,1,1,1994,440,13,2,0,70
879523,1,1,1,5,1989,520,13,2,0,
879523,2,1,1,4,2010,500,12,2,0,
879523,2,1,1,5,1994,600,13,2,0,
879543,1,1,1,1,2007,600,13,2,0,70
879543,2,2,1,1,2004,700,13,2,0,80
879552,1,1,1,1,2000,960,13,2,0,100
879563,1,1,1,1,2006,700,12,2,0,80
879565,1,1,1,1,2014,750,13,2,0,80
879591,1,1,1,1,2008,500,13,2,0,80
879591,1,1,1,5,1998,290,13,2,0,
879667,1,1,1,1,1996,1050,13,2,0,75
879681,1,1,1,1,1999,800,13,2,0,70
879681,2,2,1,1,1999,900,13,2,0,70
879743,1,1,1,1,1992,1000,12,2,0,80
879817,1,1,1,5,1996,700,13,2,0,
879832,1,1,1,5,2007,650,13,2,0,
879837,1,1,1,4,2007,280,13,2,0,
879844,5,2,1,1,1989,400,13,2,0,70
879844,5,2,1,5,1973,300,13,2,0,
879861,1,1,1,1,1982,600,12,2,0,90
879861,1,1,1,5,2009,300,12,2,0,
879883,1,1,1,1,1987,1000,12,2,0,90
879931,2,1,1,5,1985,620,13,2,0,
880003,1,1,1,1,2010,1300,13,2,0,80
880003,2,1,1,1,2008,1400,13,2,0,80
880167,1,1,1,1,2004,3300,13,2,0,80
880182,1,1,1,1,1993,700,13,2,0,80
880182,2,2,1,1,1992,600,13,2,0,80
880186,1,1,1,1,2002,1000,13,2,0,70
880243,1,1,1,5,2012,1000,13,2,0,
880244,2,1,1,1,2000,920,13,2,0,60
880252,1,1,1,4,2015,280,13,2,0,
880252,1,1,1,5,2012,620,13,2,0,
880267,1,1,1,1,2000,460,13,2,0,30
880268,1,1,1,5,1983,800,13,2,0,
880268,1,1,7,5,1983,1000,13,2,0,
880291,1,1,5,1,2009,1310,13,2,0,60
880291,2,1,1,1,1993,1000,13,2,0,75
880291,5,1,1,5,2015,516,13,2,0,
880357,1,1,1,1,2013,1400,13,2,0,75
880398,1,1,1,1,2006,1000,13,2,0,100
880408,1,1,1,1,2007,1200,13,2,0,90
880427,1,1,2,1,2010,1800,13,2,0,100
880457,1,1,2,1,1999,1300,13,2,0,100
880564,1,1,1,1,2006,499,13,2,0,50
880849,1,1,1,1,1994,1600,13,2,0,80
880849,2,1,1,1,2000,225,13,2,0,30
880884,1,1,1,1,1984,1750,13,2,0,60
880884,2,1,1,1,1980,900,13,2,0,80
880978,1,1,1,1,2000,3000,13,2,0,80
880978,2,1,1,1,2002,800,13,2,0,70
881028,1,1,1,1,1994,1200,13,2,0,95
881029,1,1,1,1,1995,1460,13,2,0,80
881029,2,2,1,1,2007,1600,13,2,0,80
881059,1,1,1,1,2016,910,13,2,0,80
881072,1,1,1,2,2010,630,13,2,0,
881188,4,1,1,1,1994,2000,13,2,0,100
881188,5,1,1,1,2016,1400,13,2,0,70
881195,1,1,1,5,1997,730,13,2,0,
881304,1,1,1,1,2003,450,13,2,0,50
881304,1,1,1,5,2005,500,13,2,0,
881375,1,1,1,5,1989,600,13,2,0,
881391,1,1,1,1,1992,700,12,2,0,50
881475,1,1,1,1,2001,1525,13,2,0,80
881480,1,1,1,1,2015,500,13,2,0,50
881480,1,1,1,3,2015,280,13,2,0,
881527,1,1,1,1,2003,800,13,2,0,80
881537,1,1,1,1,1986,460,13,2,0,50
881537,1,1,1,5,2010,270,13,2,0,
881552,1,1,1,5,2014,550,13,2,0,
881552,2,1,1,1,1985,480,13,2,0,70
881552,2,1,1,5,2012,200,13,2,0,
881566,1,1,1,1,1981,500,13,2,0,80
881566,1,1,1,3,2015,300,12,2,0,
881566,1,1,1,5,1995,150,13,2,0,
881587,1,1,1,1,1996,450,13,2,0,55
881587,1,1,1,5,2001,550,13,2,0,
881671,1,1,1,4,2001,630,12,2,0,
881677,1,1,1,1,2009,2500,13,2,0,80
881683,2,1,1,1,2002,700,13,2,0,70
881760,2,2,1,1,1997,670,12,2,0,70
881809,1,1,1,7,2016,330,13,2,0,
881809,2,1,1,1,2012,1100,13,2,0,90
881821,1,1,1,1,2010,803,13,2,0,65
881821,2,1,1,1,2014,811,13,2,0,70
881832,1,1,1,1,1985,800,13,2,0,80
881832,1,1,1,5,2011,200,13,2,0,
881857,1,1,1,5,1990,1200,13,2,0,
881884,1,1,1,1,2003,1200,13,2,0,70
881884,2,3,1,2,2009,400,13,2,0,
881934,1,1,1,1,2015,2000,13,2,0,80
881982,1,1,1,1,1991,1390,13,2,0,50
881983,1,1,1,1,1997,1020,13,2,0,60
882007,1,1,1,5,2015,500,13,2,0,
882007,1,1,4,2,1990,480,13,2,0,
882052,1,1,1,1,2010,830,13,2,0,70
882052,2,1,1,2,2002,560,13,2,0,
882053,1,1,1,2,2001,540,13,2,0,
882053,2,1,1,2,1999,580,13,2,0,
882057,1,1,1,1,2008,1230,13,2,0,70
882057,1,1,6,1,2004,200,13,2,0,30
882059,1,1,1,2,1992,580,13,2,0,
882062,2,2,1,1,2015,1150,13,2,0,70
882067,2,3,1,1,2013,1450,13,2,0,80
882078,2,2,1,1,1995,1650,13,2,0,80
882106,1,1,1,1,1993,1000,13,2,0,70
882117,1,1,1,1,2000,2000,13,2,0,80
882117,1,1,5,7,2005,1000,12,2,0,
882139,2,1,1,1,2006,1250,13,2,0,70
882159,1,1,1,1,2003,900,13,2,0,80
882162,1,1,1,2,2003,500,13,2,0,
882162,2,1,1,2,2011,500,13,2,0,
882171,1,1,1,1,2013,640,13,2,0,60
882171,2,1,1,1,2009,1200,13,2,0,80
882216,1,1,1,5,2001,850,13,2,0,
882307,1,1,1,1,2000,800,12,2,0,70
882340,1,1,1,1,2008,900,13,2,0,80
882420,1,1,1,1,1987,900,12,2,0,80
882449,1,1,1,5,2000,620,13,2,0,
882470,1,1,1,1,1999,700,13,2,0,90
882470,1,1,1,5,2001,200,13,2,0,
882537,1,1,1,1,2001,3350,13,2,0,80
882537,2,1,2,1,2011,1854,13,2,0,80
882556,1,1,1,1,2004,1300,13,2,0,70
882556,2,2,2,1,2009,1510,13,2,0,83
882557,1,1,1,1,2010,1200,13,2,0,80
882557,2,2,1,1,1998,1200,13,2,0,80
882561,1,1,1,1,1994,1500,13,2,0,94
882561,1,1,4,4,1969,620,12,2,0,
882573,1,1,1,1,2011,2070,13,2,0,70
882582,1,1,1,1,2000,990,13,2,0,70
882593,2,1,1,1,2014,1100,13,2,0,70
882622,1,1,1,1,2013,876,13,2,0,60
882654,2,2,1,1,2015,1680,13,2,0,70
882667,2,1,1,1,2010,1860,13,2,0,80
882739,1,1,1,3,1974,712,13,2,0,
882745,1,1,1,1,1997,1370,13,2,0,70
882807,1,1,1,1,2004,1500,13,2,0,80
882926,1,1,1,1,2011,4000,13,2,0,90
882962,1,1,1,1,1995,600,13,2,0,50
882962,2,2,1,2,2000,300,12,2,0,
882973,1,1,1,5,2014,350,14,2,0,
883014,1,1,1,4,1985,350,13,2,0,
883134,1,1,1,1,2013,900,13,2,0,80
883157,1,1,1,1,2004,1100,13,2,0,80
883157,2,2,1,3,2004,370,12,2,0,
883157,2,2,1,3,2010,880,13,2,0,
883188,1,1,5,1,2005,600,13,2,0,5
883228,1,1,1,1,2012,1800,13,2,0,90
883322,1,1,1,1,2010,2000,13,2,0,60
883322,2,2,1,1,2016,1600,7,2,0,95
883343,1,1,1,1,2011,1770,13,2,0,90
883382,1,1,1,1,1997,900,13,2,0,80
883382,2,2,1,2,2012,520,13,2,0,
883417,1,1,1,3,2000,900,13,2,0,
883417,1,1,1,5,2000,700,13,2,0,
883469,1,1,1,1,1992,650,13,2,0,100
883518,1,1,1,5,2010,1500,13,2,0,
883588,1,1,1,3,2016,650,11,1,2700,
883629,1,1,1,1,1992,700,13,2,0,90
883629,2,2,1,2,2004,300,13,2,0,
883728,1,1,1,1,1993,1100,13,2,0,70
883728,2,2,1,1,2010,1800,13,2,0,80
883742,1,1,1,1,1990,475,13,2,0,50
883742,1,1,1,5,1992,280,13,2,0,
883754,1,1,5,7,2016,1300,9,2,0,
883787,1,1,1,1,2007,535,14,2,0,60
883789,1,1,1,1,2000,1700,13,2,0,80
883789,2,2,1,1,1996,1000,13,2,0,70
883833,2,1,1,1,2005,1350,13,2,0,80
883853,1,1,1,1,2000,572,13,2,0,90
883853,2,2,1,1,2003,800,13,2,0,
883854,1,1,1,1,1996,700,13,2,0,80
883886,2,1,1,1,2007,2000,13,2,0,60
883890,1,1,1,1,2002,1400,13,2,0,70
883910,1,1,1,1,2016,1500,13,2,0,70
883969,1,1,1,1,2009,1100,13,2,0,70
883969,2,1,1,1,1996,500,13,2,0,60
883988,1,1,1,1,1998,580,13,2,0,60
883988,2,1,1,1,2002,1100,13,2,0,80
883990,1,1,1,1,2007,1000,13,2,0,70
883990,2,1,1,1,2010,1800,13,2,0,70
884038,1,1,1,5,2006,580,13,2,0,
884101,1,1,1,3,2016,790,12,2,0,
884101,1,1,1,4,2013,480,12,2,0,
884122,1,1,1,1,2003,715,13,2,0,70
884122,1,1,1,5,2012,270,13,2,0,
884251,1,1,1,5,2005,1000,12,2,0,
884279,1,1,1,5,2006,900,12,2,0,
884294,1,1,1,5,2013,800,12,2,0,
884337,2,1,1,1,2001,1307,13,2,0,70
884409,1,1,1,1,1992,490,13,2,0,70
884409,1,1,1,5,2015,380,13,2,0,
884416,1,1,1,1,1995,1200,13,2,0,80
884416,2,1,1,1,1996,160,13,2,0,20
884418,1,1,1,1,2011,1800,13,2,0,70
884439,1,1,1,1,1993,600,13,2,0,70
884677,1,1,2,1,1985,900,13,2,0,80
884680,1,1,2,1,2004,1500,13,2,0,80
884707,1,1,1,1,1992,500,14,2,0,70
884794,1,1,1,1,1990,700,13,2,0,70
884794,2,1,1,1,1990,980,13,2,0,80
884794,2,1,4,3,1961,1000,12,2,0,
884867,1,1,1,5,2013,253,12,2,0,
884879,2,2,1,3,2007,620,13,2,0,
884927,1,1,1,5,2009,300,13,2,0,
884927,1,1,1,7,2013,400,13,2,0,
885025,2,1,1,1,1982,1200,13,2,0,100
885077,1,1,1,1,2000,900,14,2,0,30
885327,1,1,1,1,2012,1900,13,2,0,90
885342,1,1,1,1,1992,3500,13,2,0,70
885353,1,1,1,1,2016,7168,4,2,0,3
885434,1,1,1,2,2008,440,13,2,0,
885434,1,1,1,5,2011,900,13,2,0,
885505,1,1,1,1,1988,907,13,2,0,100
885580,1,1,1,1,2009,550,12,2,0,50
885584,1,1,1,1,1984,450,12,2,0,50
885584,1,1,1,5,1985,350,12,1,800,
885625,3,1,1,2,1995,450,13,2,0,
885633,2,1,1,2,2001,500,14,2,0,
885646,1,1,1,1,2012,1200,13,2,0,70
885698,1,1,1,5,2015,750,13,2,0,
885811,1,1,1,1,1988,600,13,2,0,50
885811,1,1,1,5,1985,380,13,2,0,
885811,1,1,6,1,1988,70,13,2,0,5
885822,1,1,1,1,2006,1800,13,2,0,70
885865,1,1,1,1,2001,1240,13,2,0,80
