nquest,Y,YL,YL1,YL2,YT,YTP,YTP1,YTP2,YTA,YTA1,YTA2,YTA3,YTA31,YTA32,YM,YMA1,YMA2,YC,YCA,YCA1,YCA2,YCF,YCF1,YCF2,YCF3,YCF4,CLY,CLY2
24853,54344.932134,20000,20000,0,26000,26000,26000,0,0,0,0,0,0,0,0,0,0,8344.9321337,8200,0,8200,144.93213368,87.323410683,0,57.608722996,0,9,5
25007,18983.168855,0,0,0,14170,14170,14170,0,0,0,0,0,0,0,0,0,0,4813.1688552,4800,0,4800,13.168855217,13.168855217,0,0,0,4,2
26349,19081.218596,0,0,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,6081.2185957,6000,0,6000,81.21859565,22.000910917,59.217684733,0,0,4,2
27109,7800,0,0,0,6000,6000,6000,0,0,0,0,0,0,0,0,0,0,1800,1800,0,1800,0,0,0,0,0,1,1
27114,16094.661126,0,0,0,12000,12000,12000,0,0,0,0,0,0,0,0,0,0,4094.6611261,4080,0,4080,14.661126097,14.661126097,0,0,0,3,2
27116,12003.298753,0,0,0,8400,8400,8400,0,0,0,0,0,0,0,0,0,0,3603.2987534,3600,0,3600,3.2987533718,3.2987533718,0,0,0,2,1
27157,10202.546422,7200,7200,0,-12000,0,0,0,-12000,0,0,-12000,0,12000,9600,9600,0,5402.5464216,5400,0,5400,2.5464215527,2.5464215527,0,0,0,1,1
27238,31636.652815,15000,15000,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,3636.6528152,3600,0,3600,36.652815242,36.652815242,0,0,0,7,4
27509,27618.342241,0,0,0,20400,20400,20400,0,0,0,0,0,0,0,0,0,0,7218.3422413,7200,0,7200,18.342241261,18.342241261,0,0,0,6,3
27730,45664.661126,16640,16640,0,19110,19110,19110,0,0,0,0,0,0,0,0,0,0,9914.6611261,9900,0,9900,14.661126097,14.661126097,0,0,0,9,5
27734,23462.296422,0,0,0,15067,15067,15067,0,0,0,0,0,0,0,0,0,0,8395.2964224,8400,0,8400,-4.703577573,0,0,0,4.7035775734,5,3
27739,26363.949169,0,0,0,4340,4340,4340,0,0,0,0,0,0,0,0,0,0,22023.949169,21960,17160,4800,63.949169375,63.949169375,0,0,0,6,3
27742,12360,0,0,0,8060,8060,8060,0,0,0,0,0,0,0,0,0,0,4300,4300,0,4300,0,0,0,0,0,2,1
27912,34329.322252,15600,15600,0,15100,14600,14600,0,500,500,0,0,0,0,0,0,0,3629.3222522,3600,0,3600,29.322252194,29.322252194,0,0,0,7,4
27923,24208.490961,0,0,0,16800,16800,16800,0,0,0,0,0,0,0,0,0,0,7408.490961,7200,0,7200,208.49096099,208.49096099,0,0,0,5,3
27947,22102.78546,0,0,0,15840,15840,15840,0,0,0,0,0,0,0,0,0,0,6262.78546,6000,0,6000,262.78546002,262.78546002,0,0,0,5,3
28362,25950.676432,0,0,0,20800,20800,20800,0,0,0,0,0,0,0,0,0,0,5150.6764325,4800,0,4800,350.67643249,73.305630485,277.37080201,0,0,6,3
28441,40256.023822,0,0,0,19800,19800,19500,300,0,0,0,0,0,0,0,0,0,20456.023822,20400,0,20400,56.02382194,8.7259189217,0,47.297903018,0,8,4
28802,54410.780312,32000,32000,0,0,0,0,0,0,0,0,0,0,0,14000,14000,0,8410.7803119,8400,0,8400,10.780311917,10.780311917,0,0,0,9,5
28859,11855.783239,0,0,0,5850,5850,5850,0,0,0,0,0,0,0,0,0,0,6005.783239,6000,0,6000,5.7832389948,5.7832389948,0,0,0,2,1
28992,32093.30563,0,0,0,18840,21840,21840,0,-3000,0,0,-3000,0,3000,0,0,0,13253.30563,13180,0,13180,73.305630485,73.305630485,0,0,0,7,4
29140,42734.572188,0,0,0,27000,27000,27000,0,0,0,0,0,0,0,0,0,0,15734.572188,15600,0,15600,134.57218848,134.57218848,0,0,0,8,4
29678,18957.5551,0,0,0,15340,15340,15340,0,0,0,0,0,0,0,0,0,0,3617.5550997,3600,0,3600,17.555099652,17.555099652,0,0,0,4,2
29680,39605.497922,26800,26800,0,0,0,0,0,0,0,0,0,0,0,8000,8000,0,4805.4979223,4800,0,4800,5.4979222863,5.4979222863,0,0,0,8,4
29737,66889.280698,51000,51000,0,9750,9750,9750,0,0,0,0,0,0,0,0,0,0,6139.2806979,6000,0,6000,139.28069792,139.28069792,0,0,0,10,5
29742,39630,42500,42000,500,-5270,2730,2730,0,-8000,0,0,-8000,0,8000,0,0,0,2400,2400,0,2400,0,0,0,0,0,8,4
29798,29579.833783,0,0,0,23140,23140,23140,0,0,0,0,0,0,0,0,0,0,6439.8337829,6000,0,6000,439.83378291,439.83378291,0,0,0,7,4
29823,43940,31000,31000,0,5740,3640,3640,0,2100,2000,0,100,100,0,0,0,0,7200,7200,0,7200,0,0,0,0,0,9,5
31093,22251.279049,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,15000,0,7251.279049,7200,0,7200,51.279048981,17.853460566,0,33.425588415,0,5,3
31220,59698.139086,0,0,0,27040,27040,27040,0,0,0,0,0,0,0,0,0,0,32658.139086,32400,24000,8400,258.13908577,40.318096766,0,217.82098901,0,10,5
31221,29707.330563,0,0,0,19500,19500,19500,0,0,0,0,0,0,0,0,0,0,10207.330563,10200,0,10200,7.3305630485,7.3305630485,0,0,0,7,4
31246,38410.76093,0,0,0,30060,30060,30060,0,0,0,0,0,0,0,0,0,0,8350.7609296,4200,0,4200,4150.7609296,8.4301475057,0,4142.3307821,0,8,4
31625,38353.707331,27000,27000,0,-2900,9100,9100,0,-12000,0,0,-12000,0,12000,0,0,0,14253.707331,14200,0,14200,53.707331412,53.707331412,0,0,0,8,4
31652,49981.090315,0,0,0,42900,42900,42900,0,0,0,0,0,0,0,0,0,0,7081.090315,6820,1820,5000,261.090315,54.979222863,0,206.11109214,0,9,5
31665,30822.816253,0,0,0,24700,24700,24700,0,0,0,0,0,0,0,0,0,0,6122.8162533,6000,0,6000,122.81625331,122.81625331,0,0,0,7,4
31671,33070.154955,0,0,0,26000,26000,26000,0,0,0,0,0,0,0,0,0,0,7070.1549545,6090,0,6090,980.15495452,519.56586392,0,460.5890906,0,7,4
31695,48710.995845,40300,40300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8410.9958446,8400,0,8400,10.995844573,10.995844573,0,0,0,9,5
31724,90575.525285,47000,47000,0,24400,20800,20800,0,3600,0,0,3600,3600,0,0,0,0,19175.525285,18625,0,18625,550.52528494,550.52528494,0,0,0,10,5
31757,17556.448409,0,0,0,10140,10140,10140,0,0,0,0,0,0,0,0,0,0,7416.4484091,7200,0,7200,216.44840906,18.326407621,198.12200144,0,0,3,2
31799,31153.622179,0,0,0,25909,25909,25909,0,0,0,0,0,0,0,0,0,0,5244.6221794,5000,0,5000,244.62217936,25.65697067,218.96520869,0,0,7,4
31860,42927.019231,36200,36200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6727.0192309,7200,0,7200,-472.9807691,11.211039908,0,0,484.19180903,8,4
32034,21717.350597,0,0,0,16900,16900,16900,0,0,0,0,0,0,0,0,0,0,4817.3505971,4800,0,4800,17.350597108,17.350597108,0,0,0,5,3
32044,8982.5656971,0,0,0,8980,6890,6890,0,2090,490,0,1600,1600,0,0,0,0,2.565697067,0,0,0,2.565697067,2.565697067,0,0,0,1,1
32052,33234.319398,0,0,0,26000,26000,26000,0,0,0,0,0,0,0,0,0,0,7234.3193977,7200,0,7200,34.31939769,34.31939769,0,0,0,7,4
32057,49387.918908,0,0,0,16549,16549,16549,0,0,0,0,0,0,0,28000,28000,0,4838.9189085,4800,0,4800,38.918908489,38.918908489,0,0,0,9,5
32190,24236.652815,0,0,0,18200,18200,18200,0,0,0,0,0,0,0,0,0,0,6036.6528152,6000,0,6000,36.652815242,36.652815242,0,0,0,5,3
32318,18936.652815,0,0,0,11700,11700,11700,0,0,0,0,0,0,0,0,0,0,7236.6528152,7200,0,7200,36.652815242,36.652815242,0,0,0,4,2
32320,81824.660564,69000,69000,0,0,0,0,0,0,0,0,0,0,0,2000,2000,0,10824.660564,10800,0,10800,24.660564412,24.660564412,0,0,0,10,5
32471,11418.16435,0,0,0,7800,7800,7800,0,0,0,0,0,0,0,0,0,0,3618.1643498,3600,0,3600,18.164349779,18.164349779,0,0,0,2,1
32524,77592.458237,0,0,0,52507,52507,52507,0,0,0,0,0,0,0,0,0,0,25085.458237,12170,0,12170,12915.458237,2151.5202547,396.24400287,10367.69398,0,10,5
32556,21721.991689,0,0,0,16900,16900,16900,0,0,0,0,0,0,0,0,0,0,4821.9916891,4800,0,4800,21.991689145,21.991689145,0,0,0,5,3
32668,31725.290443,6000,6000,0,21000,19500,19500,0,1500,1500,0,0,0,0,0,0,0,4725.2904425,4700,0,4700,25.290442517,25.290442517,0,0,0,7,4
32703,13800,0,0,0,13800,15000,15000,0,-1200,0,0,-1200,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,2,1
32709,89528.978289,57000,57000,0,24700,24700,24700,0,0,0,0,0,0,0,0,0,0,7828.9782894,7200,0,7200,628.97828939,72.587805938,0,556.39048345,0,10,5
32729,63461.280037,0,0,0,16978,16978,16978,0,0,0,0,0,0,0,30000,30000,0,16483.280037,16135.156659,6535.156659,9600,348.12337829,43.983378291,0,304.14,0,10,5
32734,23807.330563,24000,24000,0,-200,0,0,0,-200,0,0,-200,0,200,0,0,0,7.3305630485,0,0,0,7.3305630485,7.3305630485,0,0,0,5,3
32751,33239.62042,0,0,0,18200,18200,18200,0,0,0,0,0,0,0,0,0,0,15039.62042,14600,0,14600,439.62042029,18.326407621,0,421.29401267,0,7,4
32765,58473.30563,48400,47000,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,10073.30563,10000,0,10000,73.305630485,73.305630485,0,0,0,10,5
32772,26883.264076,0,0,0,19500,19500,19500,0,0,0,0,0,0,0,0,0,0,7383.2640762,7200,0,7200,183.26407621,183.26407621,0,0,0,6,3
32810,10898.20363,0,0,0,8450,8450,8450,0,0,0,0,0,0,0,0,0,0,2448.2036297,2400,0,2400,48.203629704,48.203629704,0,0,0,2,1
32822,41347.64866,14000,14000,0,27300,27300,27300,0,0,0,0,0,0,0,0,0,0,47.648659815,0,0,0,47.648659815,47.648659815,0,0,0,8,4
32839,26754.036498,0,0,0,19500,19500,19500,0,0,0,0,0,0,0,0,0,0,7254.0364979,7200,0,7200,54.036497921,20.525576536,0,33.510921386,0,6,3
32861,56207.363345,15000,15000,0,33800,33800,33800,0,0,0,0,0,0,0,0,0,0,7407.3633451,7200,0,7200,207.36334511,54.979222863,118.87320086,33.510921386,0,10,5
32887,48005.497922,21700,21700,0,0,0,0,0,0,0,0,0,0,0,12500,12500,0,13805.497922,13800,0,13800,5.4979222863,5.4979222863,0,0,0,9,5
33036,10400,0,0,0,10400,10400,10400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
33038,50316.385841,47300,42300,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,3016.3858409,3000,0,3000,16.385840933,16.385840933,0,0,0,9,5
33275,45650,0,0,0,39650,39650,39650,0,0,0,0,0,0,0,0,0,0,6000,6000,0,6000,0,0,0,0,0,9,5
33303,39672.245495,0,0,0,32630,32630,32630,0,0,0,0,0,0,0,0,0,0,7042.2454946,7200,0,7200,-157.7545054,7.3305630485,0,526.61751583,691.70258432,8,4
33335,63608.059011,49000,49000,0,0,0,0,0,0,0,0,0,0,0,8000,8000,0,6608.0590112,6000,0,6000,608.05901118,608.05901118,0,0,0,10,5
33336,21100,0,0,0,11700,11700,11700,0,0,0,0,0,0,0,4500,4500,0,4900,4900,0,4900,0,0,0,0,0,4,2
33348,37086.652815,0,0,0,28250,29250,29250,0,-1000,0,0,-1000,0,1000,0,0,0,8836.6528152,8800,0,8800,36.652815242,36.652815242,0,0,0,8,4
33451,23447.64866,18000,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5447.6486598,5400,0,5400,47.648659815,47.648659815,0,0,0,5,3
33455,30053.283686,0,0,0,18980,18980,18980,0,0,0,0,0,0,0,0,0,0,11073.283686,9900,3000,6900,1173.283686,777.03968314,396.24400287,0,0,7,4
33479,44829.322252,0,0,0,36400,36400,36400,0,0,0,0,0,0,0,0,0,0,8429.3222522,8400,0,8400,29.322252194,29.322252194,0,0,0,9,5
33644,16618.256916,0,0,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,3618.2569156,3600,0,3600,18.256915571,18.256915571,0,0,0,3,2
33823,20413.136679,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,4813.1366794,4800,0,4800,13.136679437,13.136679437,0,0,0,4,2
33839,14898.79647,0,0,0,7670,7670,7670,0,0,0,0,0,0,0,0,0,0,7228.7964701,7200,0,7200,28.796470126,28.796470126,0,0,0,2,1
33877,49620.596983,44200,44200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5420.596983,5400,0,5400,20.59698297,20.59698297,0,0,0,9,5
33882,22242.509285,0,0,0,16237,16237,16237,0,0,0,0,0,0,0,0,0,0,6005.5092847,6000,0,6000,5.5092847365,5.5092847365,0,0,0,5,3
33937,35909.958446,0,0,0,1200,1200,1200,0,0,0,0,0,0,0,0,0,0,34709.958446,34600,25000,9600,109.95844573,109.95844573,0,0,0,7,4
33985,85099.426607,24000,24000,0,4800,4800,4800,0,0,0,0,0,0,0,40000,40000,0,16299.426607,15600,0,15600,699.42660683,103.36616576,596.06044107,0,0,10,5
33994,41716.186047,7800,7800,0,22659,19409,19409,0,3250,3250,0,0,0,0,0,0,0,11257.186047,11200,0,11200,57.186047442,57.186047442,0,0,0,8,4
34059,41490.98242,0,0,0,26870,38870,38870,0,-12000,0,0,-12000,0,12000,0,0,0,14620.98242,14200,0,14200,420.98241977,219.91689145,0,201.06552831,0,8,4
34252,17451.673528,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,1851.6735281,1800,0,1800,51.673528118,51.673528118,0,0,0,3,2
34732,28646.526062,0,0,0,24240,24240,24240,0,0,0,0,0,0,0,0,0,0,4406.5260618,4400,0,4400,6.5260617699,6.5260617699,0,0,0,6,3
34778,25017.523044,15000,15000,0,5200,5200,5200,0,0,0,0,0,0,0,0,0,0,4817.5230443,4800,0,4800,17.523044278,17.523044278,0,0,0,6,3
34825,58918.060167,0,0,0,45500,45500,45500,0,0,0,0,0,0,0,0,0,0,13418.060167,13000,0,13000,418.06016691,293.22252194,0,124.83764497,0,10,5
34900,28035.801828,22000,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6035.8018284,6000,0,6000,35.801828391,6.0695069747,29.732321416,0,0,6,3
35005,36374.458622,0,0,0,27950,22750,22750,0,5200,5200,0,0,0,0,0,0,0,8424.458622,8400,0,8400,24.458621963,24.458621963,0,0,0,8,4
35022,26202.192539,21400,21400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4802.1925393,4800,0,4800,2.1925393309,2.1925393309,0,0,0,6,3
35032,77733.828102,70400,67400,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,7333.8281022,7200,0,7200,133.82810225,133.82810225,0,0,0,10,5
35234,29822.460972,0,0,0,22620,22620,22620,0,0,0,0,0,0,0,0,0,0,7202.4609725,7200,0,7200,2.4609724979,2.1258632841,0,0.3351092139,0,7,4
35319,29659.582336,0,0,0,23504,23504,23504,0,0,0,0,0,0,0,0,0,0,6155.5823364,6000,0,6000,155.58233641,155.58233641,0,0,0,7,4
35322,17135.937274,0,0,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,4135.9372743,4100,0,4100,35.937274306,35.937274306,0,0,0,3,2
35323,16959.488268,0,0,0,12730,12730,12730,0,0,0,0,0,0,0,0,0,0,4229.4882679,4200,0,4200,29.488267876,29.488267876,0,0,0,3,2
35326,39696.611261,0,0,0,34750,35750,35750,0,-1000,0,0,-1000,0,1000,0,0,0,4946.611261,4800,0,4800,146.61126097,146.61126097,0,0,0,8,4
35340,6774.6611261,0,0,0,6760,6760,6760,0,0,0,0,0,0,0,0,0,0,14.661126097,0,0,0,14.661126097,14.661126097,0,0,0,1,1
35349,17270.159048,0,0,0,13650,13650,13650,0,0,0,0,0,0,0,0,0,0,3620.1590484,3600,0,3600,20.159048383,20.159048383,0,0,0,3,2
35355,12074.824549,0,0,0,8450,8450,8450,0,0,0,0,0,0,0,0,0,0,3624.8245493,3600,0,3600,24.824549327,24.824549327,0,0,0,2,1
35370,10207.330563,0,0,0,7800,7800,7800,0,0,0,0,0,0,0,0,0,0,2407.330563,2400,0,2400,7.3305630485,7.3305630485,0,0,0,1,1
35372,45600.276542,18500,18500,0,22750,22750,22750,0,0,0,0,0,0,0,0,0,0,4350.2765425,4200,0,4200,150.27654249,150.27654249,0,0,0,9,5
35374,27025.412219,0,0,0,22100,22100,22100,0,0,0,0,0,0,0,0,0,0,4925.4122185,4800,0,4800,125.41221853,125.41221853,0,0,0,6,3
35379,24218.326408,0,0,0,18200,18200,18200,0,0,0,0,0,0,0,0,0,0,6018.3264076,6000,0,6000,18.326407621,18.326407621,0,0,0,5,3
35502,8556.6528152,0,0,0,920,920,920,0,0,0,0,0,0,0,0,0,0,7636.6528152,7600,0,7600,36.652815242,36.652815242,0,0,0,1,1
35507,46626.540662,20000,20000,0,19500,19500,19500,0,0,0,0,0,0,0,0,0,0,7126.5406622,6000,0,6000,1126.5406622,73.305630485,0,1053.2350317,0,9,5
35508,7307.330563,0,0,0,6500,6500,6500,0,0,0,0,0,0,0,-1000,-1000,0,1807.330563,1800,0,1800,7.3305630485,7.3305630485,0,0,0,1,1
35518,31854.979223,0,0,0,23400,23400,23400,0,0,0,0,0,0,0,0,0,0,8454.9792229,8400,0,8400,54.979222863,54.979222863,0,0,0,7,4
35600,10813.561542,0,0,0,7800,7800,7800,0,0,0,0,0,0,0,0,0,0,3013.5615416,3000,0,3000,13.56154164,13.56154164,0,0,0,2,1
35640,35256.69912,0,0,0,28600,28600,28600,0,0,0,0,0,0,0,0,0,0,6656.6991198,6000,0,6000,656.69911978,37.599555452,619.09956433,0,0,7,4
35682,33040.543797,15000,15000,0,6400,11400,11400,0,-5000,0,0,-5000,0,5000,0,0,0,11640.543797,11600,8000,3600,40.543797393,21.795154746,0,18.748642647,0,7,4
35788,28057.154074,0,0,0,17810,17810,17810,0,0,0,0,0,0,0,0,0,0,10247.154074,9600,0,9600,647.15407421,146.61126097,79.248800574,421.29401267,0,6,3
35968,73910.075021,0,0,0,19200,19200,19200,0,0,0,0,0,0,0,0,0,0,54710.075021,54400,0,54400,310.07502132,28.821556461,91.499935256,189.75352961,0,10,5
36067,43200,18000,18000,0,19200,19200,19200,0,0,0,0,0,0,0,0,0,0,6000,6000,0,6000,0,0,0,0,0,8,4
36130,40922.724745,34900,34900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6022.7247455,6000,0,6000,22.72474545,22.72474545,0,0,0,8,4
36164,24854.244544,18500,18500,0,-500,0,0,0,-500,0,0,-500,0,500,0,0,0,6854.2445438,6800,0,6800,54.244543756,54.244543756,0,0,0,5,3
36186,17783.983378,6100,6100,0,9240,6240,6240,0,3000,3000,0,0,0,0,0,0,0,2443.9833783,2400,0,2400,43.983378291,43.983378291,0,0,0,3,2
36250,38812.828485,17000,17000,0,3600,3600,3600,0,0,0,0,0,0,0,14000,14000,0,4212.8284853,4200,0,4200,12.828485335,12.828485335,0,0,0,8,4
36321,46838.569949,0,0,0,37700,37700,37700,0,0,0,0,0,0,0,0,0,0,9138.5699489,9000,0,9000,138.56994886,138.56994886,0,0,0,9,5
36333,17502.565697,0,0,0,6000,0,0,0,6000,0,0,6000,6000,0,5500,5500,0,6002.5656971,6000,0,6000,2.565697067,2.565697067,0,0,0,3,2
36378,46268.627968,13000,13000,0,26650,26650,26650,0,0,0,0,0,0,0,0,0,0,6618.6279682,6600,0,6600,18.627968212,18.627968212,0,0,0,9,5
36403,18470.202666,0,0,0,18460,18460,18460,0,0,0,0,0,0,0,0,0,0,10.202666378,0,0,0,10.202666378,10.202666378,0,0,0,4,2
36409,65721.991689,23000,23000,0,37900,37900,16900,21000,0,0,0,0,0,0,0,0,0,4821.9916891,4800,0,4800,21.991689145,21.991689145,0,0,0,10,5
36443,37700.27107,16000,16000,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,6100.2710703,6000,0,6000,100.27107032,16.493766859,0,83.777303464,0,8,4
36450,66432.53383,40400,40000,400,20410,20410,20410,0,0,0,0,0,0,0,0,0,0,5622.5338298,5400,0,5400,222.53382979,54.979222863,0,167.55460693,0,10,5
36522,66147.197142,47000,47000,0,12000,0,0,0,12000,0,12000,0,0,0,0,0,0,7147.1971418,6700,0,6700,447.19714185,238.24329907,0,208.95384277,0,10,5
36524,52436.652815,0,0,0,41600,41600,41600,0,0,0,0,0,0,0,6000,0,6000,4836.6528152,4800,0,4800,36.652815242,36.652815242,0,0,0,9,5
36697,19501.367816,0,0,0,19500,19500,19500,0,0,0,0,0,0,0,0,0,0,1.3678164693,0,0,0,1.3678164693,1.3678164693,0,0,0,4,2
36893,37953.982942,0,0,0,20800,20800,20800,0,0,0,0,0,0,0,0,0,0,17153.982942,16200,0,16200,953.98294222,36.652815242,0,917.33012698,0,8,4
37001,48175.656971,17000,17000,0,22750,22750,22750,0,0,0,0,0,0,0,0,0,0,8425.6569707,8400,0,8400,25.65697067,25.65697067,0,0,0,9,5
37011,51407.559746,0,0,0,41600,41600,41600,0,0,0,0,0,0,0,0,0,0,9807.5597461,9600,0,9600,207.55974613,207.55974613,0,0,0,9,5
37299,21200,14000,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,7200,0,7200,0,0,0,0,0,4,2
37459,33113.516985,24700,24700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8413.5169853,8400,0,8400,13.516985313,13.516985313,0,0,0,7,4
37521,26043.71306,0,0,0,22100,22100,22100,0,0,0,0,0,0,0,0,0,0,3943.7130599,4200,0,4200,-256.2869401,54.979222863,0,0,311.26616295,6,3
37665,43007.927063,33800,33800,0,8190,8190,8190,0,0,0,0,0,0,0,0,0,0,1017.9270631,7200,0,7200,-6182.072937,43.250321986,0,0,6225.3232589,8,4
37677,33366.681589,0,0,0,27950,27950,27950,0,0,0,0,0,0,0,0,0,0,5416.6815885,5400,0,5400,16.681588521,16.681588521,0,0,0,7,4
37810,7700,0,0,0,6500,6500,6500,0,0,0,0,0,0,0,0,0,0,1200,1200,0,1200,0,0,0,0,0,1,1
38014,28296.783112,0,0,0,23400,23400,23400,0,0,0,0,0,0,0,0,0,0,4896.7831122,4800,0,4800,96.783112152,76.970912009,19.812200144,0,0,6,3
38095,39405.626646,34000,34000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5405.6266457,5400,0,5400,5.6266457207,5.6266457207,0,0,0,8,4
38106,36032.766154,0,0,0,23855,23855,23855,0,0,0,0,0,0,0,0,0,0,12177.766154,12000,0,12000,177.76615393,177.76615393,0,0,0,8,4
38135,6313.545708,1700,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4613.545708,5650,0,5650,-1036.454292,1.0995844573,0,0,1037.5538765,1,1
38272,31850.032896,0,0,0,19500,19500,19500,0,0,0,0,0,0,0,0,0,0,12350.032896,13200,0,13200,-849.9671043,14.661126097,0,0,864.6282304,7,4
38316,66197.096199,0,0,0,0,0,0,0,0,0,0,0,0,0,60000,60000,0,6197.0961991,6000,0,6000,197.09619911,130.29607623,66.800122885,0,0,10,5
38349,38103.857282,0,0,0,24700,24700,24700,0,0,0,0,0,0,0,0,0,0,13403.857282,13200,0,13200,203.85728246,203.85728246,0,0,0,8,4
38554,48077.679013,48052.377752,47000,1052.378,0,0,0,0,0,0,0,0,0,0,0,0,0,25.301261362,0,0,0,25.301261362,25.301261362,0,0,0,9,5
38877,14364.133211,0,0,0,14300,14300,14300,0,0,0,0,0,0,0,0,0,0,64.133211428,0,0,0,64.133211428,64.133211428,0,0,0,2,1
38885,34709.958446,0,0,0,25400,25400,25400,0,0,0,0,0,0,0,5000,5000,0,4309.9584457,4200,0,4200,109.95844573,109.95844573,0,0,0,7,4
38939,47809.628133,0,0,0,20000,13000,13000,0,7000,0,0,7000,7000,0,20000,20000,0,7809.6281334,8400,0,8400,-590.3718666,18.326407621,0,0,608.6982742,9,5
38940,36498.644504,0,0,0,32240,32240,32240,0,0,0,0,0,0,0,0,0,0,4258.6445044,4200,0,4200,58.644504388,58.644504388,0,0,0,8,4
38957,21901.832641,0,0,0,19500,19500,19500,0,0,0,0,0,0,0,0,0,0,2401.8326408,2400,0,2400,1.8326407621,1.8326407621,0,0,0,5,3
38979,21644.301475,0,0,0,11960,11960,11960,0,0,0,0,0,0,0,0,0,0,9684.3014751,9600,0,9600,84.301475057,84.301475057,0,0,0,5,3
38992,97466.165696,0,0,0,58500,58500,58500,0,0,0,0,0,0,0,0,0,0,38966.165696,37200,6600,30600,1766.1656958,183.26407621,0,1582.9016196,0,10,5
39056,41081.348835,37840,37000,840,-9000,0,0,0,-9000,0,0,-9000,0,9000,0,0,0,12241.348835,11250,1650,9600,991.34883529,311.54892956,0,679.79990573,0,8,4
39086,49861.25614,0,0,0,29601,29601,29601,0,0,0,0,0,0,0,3000,3000,0,17260.25614,17200,10000,7200,60.25614019,36.652815242,23.603324948,0,0,9,5
39095,29245.802712,21200,21000,200,0,0,0,0,0,0,0,0,0,0,0,0,0,8045.8027119,7200,0,7200,845.80271187,312.56986958,0,533.23284228,0,6,3
39218,31364.982534,0,0,0,19200,19200,19200,0,0,0,0,0,0,0,0,0,0,12164.982534,12000,0,12000,164.98253397,25.779955864,21.380298764,117.82227934,0,7,4
39227,18653.415891,0,0,0,7600,9600,9600,0,-2000,0,0,-2000,0,2000,5000,5000,0,6053.4158906,6000,0,6000,53.415890634,53.415890634,0,0,0,4,2
39284,67698.60295,18000,18000,0,41730,41730,41730,0,0,0,0,0,0,0,0,0,0,7968.6029501,7800,0,7800,168.60295011,168.60295011,0,0,0,10,5
39317,17800,13000,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,4800,0,4800,0,0,0,0,0,3,2
39318,39417.870433,15000,15000,0,0,0,0,0,0,0,0,0,0,0,15000,15000,0,9417.8704327,9400,4000,5400,17.870432714,17.870432714,0,0,0,8,4
39351,16900,0,0,0,16900,16900,16900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
39488,33929.903137,0,0,0,26650,26650,26650,0,0,0,0,0,0,0,0,0,0,7279.9031372,7200,0,7200,79.903137228,79.903137228,0,0,0,7,4
39491,56099.837177,0,0,0,36400,36400,36400,0,0,0,0,0,0,0,0,0,0,19699.837177,18000,0,18000,1699.8371768,14.661126097,0,1685.1760507,0,9,5
39697,57844.85031,20800,20800,0,27300,27300,27300,0,0,0,0,0,0,0,0,0,0,9744.8503105,9600,0,9600,144.85031046,27.943243482,116.90706698,0,0,10,5
50052,8844.9021275,0,0,0,8840,8840,8840,0,0,0,0,0,0,0,0,0,0,4.9021274648,0,0,0,4.9021274648,4.9021274648,0,0,0,1,1
50060,34646.077713,0,0,0,28600,28600,28600,0,0,0,0,0,0,0,0,0,0,6046.0777129,6000,0,6000,46.077712887,29.322252194,0,16.755460693,0,7,4
50085,10403.665282,0,0,0,10400,10400,10400,0,0,0,0,0,0,0,0,0,0,3.6652815242,0,0,0,3.6652815242,3.6652815242,0,0,0,1,1
50231,24100,15000,15000,0,9100,9100,9100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3
50232,12800,0,0,0,10400,10400,10400,0,0,0,0,0,0,0,0,0,0,2400,2400,0,2400,0,0,0,0,0,2,1
51013,64754.201199,19000,19000,0,39550,43550,43550,0,-4000,0,0,-4000,0,4000,0,0,0,6204.2011989,6000,0,6000,204.20119892,204.20119892,0,0,0,10,5
