nquest,nord,YL1,YL2,YTP1,YTP2,YTA1,YTA2,YTA31,YTA32,YL,YTP,YTA3,YTA,YT,YM,YCA1,YCA2,YCA,YCF1,YCF2,YCF3,YCF4,YCF,YC,Y,YMA1,YMA2
33336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4500,0,4900,4900,0,0,0,0,0,4900,9400,4500,0
33336,2,0,0,11700,0,0,0,0,0,0,11700,0,0,11700,0,0,0,0,0,0,0,0,0,0,11700,0,0
33348,1,0,0,20150,0,0,0,0,1000,0,20150,-1000,-1000,19150,0,0,8800,8800,36.652815242,0,0,0,36.652815242,8836.6528152,27986.652815,0,0
33348,2,0,0,9100,0,0,0,0,0,0,9100,0,0,9100,0,0,0,0,0,0,0,0,0,0,9100,0,0
33451,1,18000,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,5400,5400,47.648659815,0,0,0,47.648659815,5447.6486598,23447.64866,0,0
33455,1,0,0,18980,0,0,0,0,0,0,18980,0,0,18980,0,3000,6900,9900,777.03968314,396.24400287,0,0,1173.283686,11073.283686,30053.283686,0,0
33479,1,0,0,22100,0,0,0,0,0,0,22100,0,0,22100,0,0,8400,8400,29.322252194,0,0,0,29.322252194,8429.3222522,30529.322252,0,0
33479,2,0,0,14300,0,0,0,0,0,0,14300,0,0,14300,0,0,0,0,0,0,0,0,0,0,14300,0,0
33644,1,0,0,13000,0,0,0,0,0,0,13000,0,0,13000,0,0,3600,3600,18.256915571,0,0,0,18.256915571,3618.2569156,16618.256916,0,0
33823,1,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,4800,4800,13.136679437,0,0,0,13.136679437,4813.1366794,20413.136679,0,0
33839,1,0,0,7670,0,0,0,0,0,0,7670,0,0,7670,0,0,7200,7200,28.796470126,0,0,0,28.796470126,7228.7964701,14898.79647,0,0
33877,1,5200,0,0,0,0,0,0,0,5200,0,0,0,0,0,0,5400,5400,20.59698297,0,0,0,20.59698297,5420.596983,10620.596983,0,0
33877,2,39000,0,0,0,0,0,0,0,39000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39000,0,0
33882,1,0,0,16237,0,0,0,0,0,0,16237,0,0,16237,0,0,6000,6000,5.5092847365,0,0,0,5.5092847365,6005.5092847,22242.509285,0,0
33937,1,0,0,1200,0,0,0,0,0,0,1200,0,0,1200,0,25000,9600,34600,109.95844573,0,0,0,109.95844573,34709.958446,35909.958446,0,0
33985,1,0,0,4800,0,0,0,0,0,0,4800,0,0,4800,40000,0,15600,15600,103.36616576,596.06044107,0,0,699.42660683,16299.426607,61099.426607,40000,0
33985,2,24000,0,0,0,0,0,0,0,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24000,0,0
33994,1,0,0,19409,0,0,0,0,0,0,19409,0,0,19409,0,0,11200,11200,57.186047442,0,0,0,57.186047442,11257.186047,30666.186047,0,0
33994,3,7800,0,0,0,3250,0,0,0,7800,0,0,3250,3250,0,0,0,0,0,0,0,0,0,0,11050,0,0
34059,1,0,0,38870,0,0,0,0,12000,0,38870,-12000,-12000,26870,0,0,14200,14200,219.91689145,0,201.06552831,0,420.98241977,14620.98242,41490.98242,0,0
34252,1,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,1800,1800,51.673528118,0,0,0,51.673528118,1851.6735281,17451.673528,0,0
34732,1,0,0,14400,0,0,0,0,0,0,14400,0,0,14400,0,0,4400,4400,6.5260617699,0,0,0,6.5260617699,4406.5260618,18806.526062,0,0
34732,2,0,0,9840,0,0,0,0,0,0,9840,0,0,9840,0,0,0,0,0,0,0,0,0,0,9840,0,0
34778,1,0,0,5200,0,0,0,0,0,0,5200,0,0,5200,0,0,4800,4800,17.523044278,0,0,0,17.523044278,4817.5230443,10017.523044,0,0
34778,2,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0
34825,1,0,0,26000,0,0,0,0,0,0,26000,0,0,26000,0,0,13000,13000,293.22252194,0,124.83764497,0,418.06016691,13418.060167,39418.060167,0,0
34825,2,0,0,19500,0,0,0,0,0,0,19500,0,0,19500,0,0,0,0,0,0,0,0,0,0,19500,0,0
34900,1,4000,0,0,0,0,0,0,0,4000,0,0,0,0,0,0,6000,6000,6.0695069747,29.732321416,0,0,35.801828391,6035.8018284,10035.801828,0,0
34900,2,18000,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0
35005,1,0,0,17550,0,0,0,0,0,0,17550,0,0,17550,0,0,8400,8400,24.458621963,0,0,0,24.458621963,8424.458622,25974.458622,0,0
35005,2,0,0,5200,0,5200,0,0,0,0,5200,0,5200,10400,0,0,0,0,0,0,0,0,0,0,10400,0,0
35022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,4800,2.1925393309,0,0,0,2.1925393309,4802.1925393,4802.1925393,0,0
35022,2,19000,0,0,0,0,0,0,0,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19000,0,0
35022,3,2400,0,0,0,0,0,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,0,0
35032,1,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,7200,7200,133.82810225,0,0,0,133.82810225,7333.8281022,27333.828102,0,0
35032,2,22400,1000,0,0,0,0,0,0,23400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23400,0,0
35032,3,25000,2000,0,0,0,0,0,0,27000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27000,0,0
35234,1,0,0,18720,0,0,0,0,0,0,18720,0,0,18720,0,0,7200,7200,2.1258632841,0,0.3351092139,0,2.4609724979,7202.4609725,25922.460972,0,0
35234,2,0,0,3900,0,0,0,0,0,0,3900,0,0,3900,0,0,0,0,0,0,0,0,0,0,3900,0,0
35319,1,0,0,23504,0,0,0,0,0,0,23504,0,0,23504,0,0,6000,6000,155.58233641,0,0,0,155.58233641,6155.5823364,29659.582336,0,0
35322,1,0,0,10400,0,0,0,0,0,0,10400,0,0,10400,0,0,4100,4100,35.937274306,0,0,0,35.937274306,4135.9372743,14535.937274,0,0
35322,2,0,0,2600,0,0,0,0,0,0,2600,0,0,2600,0,0,0,0,0,0,0,0,0,0,2600,0,0
35323,1,0,0,3250,0,0,0,0,0,0,3250,0,0,3250,0,0,4200,4200,29.488267876,0,0,0,29.488267876,4229.4882679,7479.4882679,0,0
35323,2,0,0,9480,0,0,0,0,0,0,9480,0,0,9480,0,0,0,0,0,0,0,0,0,0,9480,0,0
35326,1,0,0,17550,0,0,0,0,1000,0,17550,-1000,-1000,16550,0,0,4800,4800,146.61126097,0,0,0,146.61126097,4946.611261,21496.611261,0,0
35326,2,0,0,18200,0,0,0,0,0,0,18200,0,0,18200,0,0,0,0,0,0,0,0,0,0,18200,0,0
35340,1,0,0,6760,0,0,0,0,0,0,6760,0,0,6760,0,0,0,0,14.661126097,0,0,0,14.661126097,14.661126097,6774.6611261,0,0
35349,1,0,0,13650,0,0,0,0,0,0,13650,0,0,13650,0,0,3600,3600,20.159048383,0,0,0,20.159048383,3620.1590484,17270.159048,0,0
35355,1,0,0,8450,0,0,0,0,0,0,8450,0,0,8450,0,0,3600,3600,24.824549327,0,0,0,24.824549327,3624.8245493,12074.824549,0,0
35370,1,0,0,7800,0,0,0,0,0,0,7800,0,0,7800,0,0,2400,2400,7.3305630485,0,0,0,7.3305630485,2407.330563,10207.330563,0,0
35372,1,18500,0,0,0,0,0,0,0,18500,0,0,0,0,0,0,4200,4200,150.27654249,0,0,0,150.27654249,4350.2765425,22850.276542,0,0
35372,2,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,0,0,0,0,0,0,0,0,15600,0,0
35372,3,0,0,7150,0,0,0,0,0,0,7150,0,0,7150,0,0,0,0,0,0,0,0,0,0,7150,0,0
35374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,4800,125.41221853,0,0,0,125.41221853,4925.4122185,4925.4122185,0,0
35374,2,0,0,22100,0,0,0,0,0,0,22100,0,0,22100,0,0,0,0,0,0,0,0,0,0,22100,0,0
35379,1,0,0,18200,0,0,0,0,0,0,18200,0,0,18200,0,0,6000,6000,18.326407621,0,0,0,18.326407621,6018.3264076,24218.326408,0,0
35502,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7600,7600,36.652815242,0,0,0,36.652815242,7636.6528152,7636.6528152,0,0
35502,2,0,0,920,0,0,0,0,0,0,920,0,0,920,0,0,0,0,0,0,0,0,0,0,920,0,0
35507,1,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,6000,6000,73.305630485,0,1053.2350317,0,1126.5406622,7126.5406622,27126.540662,0,0
35507,2,0,0,19500,0,0,0,0,0,0,19500,0,0,19500,0,0,0,0,0,0,0,0,0,0,19500,0,0
35508,1,0,0,6500,0,0,0,0,0,0,6500,0,0,6500,-1000,0,1800,1800,7.3305630485,0,0,0,7.3305630485,1807.330563,7307.330563,-1000,0
35518,1,0,0,23400,0,0,0,0,0,0,23400,0,0,23400,0,0,8400,8400,54.979222863,0,0,0,54.979222863,8454.9792229,31854.979223,0,0
35600,1,0,0,7800,0,0,0,0,0,0,7800,0,0,7800,0,0,3000,3000,13.56154164,0,0,0,13.56154164,3013.5615416,10813.561542,0,0
35640,1,0,0,18200,0,0,0,0,0,0,18200,0,0,18200,0,0,6000,6000,37.599555452,619.09956433,0,0,656.69911978,6656.6991198,24856.69912,0,0
35640,2,0,0,10400,0,0,0,0,0,0,10400,0,0,10400,0,0,0,0,0,0,0,0,0,0,10400,0,0
35682,1,0,0,11400,0,0,0,0,5000,0,11400,-5000,-5000,6400,0,8000,3600,11600,21.795154746,0,18.748642647,0,40.543797393,11640.543797,18040.543797,0,0
35682,2,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0
35788,1,0,0,17810,0,0,0,0,0,0,17810,0,0,17810,0,0,9600,9600,146.61126097,79.248800574,421.29401267,0,647.15407421,10247.154074,28057.154074,0,0
35968,1,0,0,19200,0,0,0,0,0,0,19200,0,0,19200,0,0,54400,54400,28.821556461,91.499935256,189.75352961,0,310.07502132,54710.075021,73910.075021,0,0
36067,1,0,0,19200,0,0,0,0,0,0,19200,0,0,19200,0,0,6000,6000,0,0,0,0,0,6000,25200,0,0
36067,3,18000,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0
36130,1,18000,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,6000,6000,22.72474545,0,0,0,22.72474545,6022.7247455,24022.724745,0,0
36130,2,16900,0,0,0,0,0,0,0,16900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16900,0,0
36164,1,16000,0,0,0,0,0,0,500,16000,0,-500,-500,-500,0,0,6800,6800,54.244543756,0,0,0,54.244543756,6854.2445438,22354.244544,0,0
36164,2,2500,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0
36186,1,4100,0,6240,0,3000,0,0,0,4100,6240,0,3000,9240,0,0,2400,2400,43.983378291,0,0,0,43.983378291,2443.9833783,15783.983378,0,0
36186,2,2000,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0
36250,1,17000,0,3600,0,0,0,0,0,17000,3600,0,0,3600,0,0,4200,4200,12.828485335,0,0,0,12.828485335,4212.8284853,24812.828485,0,0
36250,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,0,0,7000,7000,0
36250,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,0,0,7000,7000,0
36321,1,0,0,24050,0,0,0,0,0,0,24050,0,0,24050,0,0,9000,9000,138.56994886,0,0,0,138.56994886,9138.5699489,33188.569949,0,0
36321,3,0,0,13650,0,0,0,0,0,0,13650,0,0,13650,0,0,0,0,0,0,0,0,0,0,13650,0,0
36333,1,0,0,0,0,0,0,6000,0,0,0,6000,6000,6000,0,0,6000,6000,2.565697067,0,0,0,2.565697067,6002.5656971,12002.565697,0,0
36333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,0,0,0,0,0,0,0,0,0,5500,5500,0
36378,1,0,0,16250,0,0,0,0,0,0,16250,0,0,16250,0,0,6600,6600,18.627968212,0,0,0,18.627968212,6618.6279682,22868.627968,0,0
36378,2,13000,0,10400,0,0,0,0,0,13000,10400,0,0,10400,0,0,0,0,0,0,0,0,0,0,23400,0,0
36403,1,0,0,11440,0,0,0,0,0,0,11440,0,0,11440,0,0,0,0,10.202666378,0,0,0,10.202666378,10.202666378,11450.202666,0,0
36403,2,0,0,7020,0,0,0,0,0,0,7020,0,0,7020,0,0,0,0,0,0,0,0,0,0,7020,0,0
36409,1,23000,0,0,0,0,0,0,0,23000,0,0,0,0,0,0,4800,4800,21.991689145,0,0,0,21.991689145,4821.9916891,27821.991689,0,0
36409,2,0,0,16900,21000,0,0,0,0,0,37900,0,0,37900,0,0,0,0,0,0,0,0,0,0,37900,0,0
36443,1,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,6000,6000,16.493766859,0,83.777303464,0,100.27107032,6100.2710703,21700.27107,0,0
36443,2,16000,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,0,0
36450,1,0,0,20410,0,0,0,0,0,0,20410,0,0,20410,0,0,5400,5400,54.979222863,0,167.55460693,0,222.53382979,5622.5338298,26032.53383,0,0
36450,2,22000,400,0,0,0,0,0,0,22400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22400,0,0
36450,3,18000,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0
36522,1,22000,0,0,0,0,0,0,0,22000,0,0,0,0,0,0,6700,6700,238.24329907,0,208.95384277,0,447.19714185,7147.1971418,29147.197142,0,0
36522,2,25000,0,0,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,0,0
36522,3,0,0,0,0,0,12000,0,0,0,0,0,12000,12000,0,0,0,0,0,0,0,0,0,0,12000,0,0
36524,1,0,0,18200,0,0,0,0,0,0,18200,0,0,18200,0,0,4800,4800,36.652815242,0,0,0,36.652815242,4836.6528152,23036.652815,0,0
36524,2,0,0,23400,0,0,0,0,0,0,23400,0,0,23400,0,0,0,0,0,0,0,0,0,0,23400,0,0
36524,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,6000,0,6000
36697,1,0,0,19500,0,0,0,0,0,0,19500,0,0,19500,0,0,0,0,1.3678164693,0,0,0,1.3678164693,1.3678164693,19501.367816,0,0
36893,1,0,0,20800,0,0,0,0,0,0,20800,0,0,20800,0,0,16200,16200,36.652815242,0,917.33012698,0,953.98294222,17153.982942,37953.982942,0,0
37001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8400,8400,25.65697067,0,0,0,25.65697067,8425.6569707,8425.6569707,0,0
37001,2,0,0,22750,0,0,0,0,0,0,22750,0,0,22750,0,0,0,0,0,0,0,0,0,0,22750,0,0
37001,3,17000,0,0,0,0,0,0,0,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17000,0,0
37011,1,0,0,23400,0,0,0,0,0,0,23400,0,0,23400,0,0,9600,9600,207.55974613,0,0,0,207.55974613,9807.5597461,33207.559746,0,0
37011,2,0,0,18200,0,0,0,0,0,0,18200,0,0,18200,0,0,0,0,0,0,0,0,0,0,18200,0,0
37299,1,14000,0,0,0,0,0,0,0,14000,0,0,0,0,0,0,7200,7200,0,0,0,0,0,7200,21200,0,0
37459,1,24700,0,0,0,0,0,0,0,24700,0,0,0,0,0,0,8400,8400,13.516985313,0,0,0,13.516985313,8413.5169853,33113.516985,0,0
37521,1,0,0,22100,0,0,0,0,0,0,22100,0,0,22100,0,0,4200,4200,54.979222863,0,0,311.26616295,-256.2869401,3943.7130599,26043.71306,0,0
37665,1,16900,0,0,0,0,0,0,0,16900,0,0,0,0,0,0,7200,7200,43.250321986,0,0,6225.3232589,-6182.072937,1017.9270631,17917.927063,0,0
37665,2,16900,0,0,0,0,0,0,0,16900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16900,0,0
37665,3,0,0,8190,0,0,0,0,0,0,8190,0,0,8190,0,0,0,0,0,0,0,0,0,0,8190,0,0
37677,1,0,0,27950,0,0,0,0,0,0,27950,0,0,27950,0,0,5400,5400,16.681588521,0,0,0,16.681588521,5416.6815885,33366.681589,0,0
37810,1,0,0,6500,0,0,0,0,0,0,6500,0,0,6500,0,0,1200,1200,0,0,0,0,0,1200,7700,0,0
38014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,4800,76.970912009,19.812200144,0,0,96.783112152,4896.7831122,4896.7831122,0,0
38014,2,0,0,23400,0,0,0,0,0,0,23400,0,0,23400,0,0,0,0,0,0,0,0,0,0,23400,0,0
38095,1,18000,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,5400,5400,5.6266457207,0,0,0,5.6266457207,5405.6266457,23405.626646,0,0
38095,3,16000,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,0,0
38106,1,0,0,23855,0,0,0,0,0,0,23855,0,0,23855,0,0,12000,12000,177.76615393,0,0,0,177.76615393,12177.766154,36032.766154,0,0
38135,1,1700,0,0,0,0,0,0,0,1700,0,0,0,0,0,0,5650,5650,1.0995844573,0,0,1037.5538765,-1036.454292,4613.545708,6313.545708,0,0
38272,1,0,0,19500,0,0,0,0,0,0,19500,0,0,19500,0,0,13200,13200,14.661126097,0,0,864.6282304,-849.9671043,12350.032896,31850.032896,0,0
38316,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,0,6000,6000,130.29607623,66.800122885,0,0,197.09619911,6197.0961991,46197.096199,40000,0
38316,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,20000,20000,0
38349,1,0,0,24700,0,0,0,0,0,0,24700,0,0,24700,0,0,13200,13200,203.85728246,0,0,0,203.85728246,13403.857282,38103.857282,0,0
38554,1,20000,1052.378,0,0,0,0,0,0,21052.377752,0,0,0,0,0,0,0,0,25.301261362,0,0,0,25.301261362,25.301261362,21077.679013,0,0
38554,2,12000,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0
38554,3,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0
38877,1,0,0,14300,0,0,0,0,0,0,14300,0,0,14300,0,0,0,0,64.133211428,0,0,0,64.133211428,64.133211428,14364.133211,0,0
38885,1,0,0,18200,0,0,0,0,0,0,18200,0,0,18200,0,0,4200,4200,109.95844573,0,0,0,109.95844573,4309.9584457,22509.958446,0,0
38885,2,0,0,7200,0,0,0,0,0,0,7200,0,0,7200,5000,0,0,0,0,0,0,0,0,0,12200,5000,0
38939,1,0,0,13000,0,0,0,0,0,0,13000,0,0,13000,0,0,8400,8400,18.326407621,0,0,608.6982742,-590.3718666,7809.6281334,20809.628133,0,0
38939,2,0,0,0,0,0,0,7000,0,0,0,7000,7000,7000,20000,0,0,0,0,0,0,0,0,0,27000,20000,0
38940,1,0,0,13390,0,0,0,0,0,0,13390,0,0,13390,0,0,4200,4200,58.644504388,0,0,0,58.644504388,4258.6445044,17648.644504,0,0
38940,2,0,0,18850,0,0,0,0,0,0,18850,0,0,18850,0,0,0,0,0,0,0,0,0,0,18850,0,0
38957,1,0,0,19500,0,0,0,0,0,0,19500,0,0,19500,0,0,2400,2400,1.8326407621,0,0,0,1.8326407621,2401.8326408,21901.832641,0,0
38979,1,0,0,11960,0,0,0,0,0,0,11960,0,0,11960,0,0,9600,9600,84.301475057,0,0,0,84.301475057,9684.3014751,21644.301475,0,0
38992,1,0,0,13000,0,0,0,0,0,0,13000,0,0,13000,0,6600,30600,37200,183.26407621,0,1582.9016196,0,1766.1656958,38966.165696,51966.165696,0,0
38992,2,0,0,45500,0,0,0,0,0,0,45500,0,0,45500,0,0,0,0,0,0,0,0,0,0,45500,0,0
39056,1,21000,840,0,0,0,0,0,9000,21840,0,-9000,-9000,-9000,0,1650,9600,11250,311.54892956,0,679.79990573,0,991.34883529,12241.348835,25081.348835,0,0
39056,2,16000,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,0,0
39086,1,0,0,10101,0,0,0,0,0,0,10101,0,0,10101,3000,10000,7200,17200,36.652815242,23.603324948,0,0,60.25614019,17260.25614,30361.25614,3000,0
39086,2,0,0,19500,0,0,0,0,0,0,19500,0,0,19500,0,0,0,0,0,0,0,0,0,0,19500,0,0
39095,1,21000,200,0,0,0,0,0,0,21200,0,0,0,0,0,0,7200,7200,312.56986958,0,533.23284228,0,845.80271187,8045.8027119,29245.802712,0,0
39218,1,0,0,19200,0,0,0,0,0,0,19200,0,0,19200,0,0,12000,12000,25.779955864,21.380298764,117.82227934,0,164.98253397,12164.982534,31364.982534,0,0
39227,1,0,0,0,0,0,0,0,2000,0,0,-2000,-2000,-2000,5000,0,6000,6000,53.415890634,0,0,0,53.415890634,6053.4158906,9053.4158906,5000,0
39227,2,0,0,9600,0,0,0,0,0,0,9600,0,0,9600,0,0,0,0,0,0,0,0,0,0,9600,0,0
39284,1,0,0,21450,0,0,0,0,0,0,21450,0,0,21450,0,0,7800,7800,168.60295011,0,0,0,168.60295011,7968.6029501,29418.60295,0,0
39284,2,0,0,20280,0,0,0,0,0,0,20280,0,0,20280,0,0,0,0,0,0,0,0,0,0,20280,0,0
39284,3,18000,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0
39317,1,13000,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,4800,4800,0,0,0,0,0,4800,17800,0,0
39318,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,4000,5400,9400,17.870432714,0,0,0,17.870432714,9417.8704327,24417.870433,15000,0
39318,2,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0
39351,1,0,0,7800,0,0,0,0,0,0,7800,0,0,7800,0,0,0,0,0,0,0,0,0,0,7800,0,0
39351,2,0,0,9100,0,0,0,0,0,0,9100,0,0,9100,0,0,0,0,0,0,0,0,0,0,9100,0,0
39488,1,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,7200,7200,79.903137228,0,0,0,79.903137228,7279.9031372,22879.903137,0,0
39488,2,0,0,11050,0,0,0,0,0,0,11050,0,0,11050,0,0,0,0,0,0,0,0,0,0,11050,0,0
39491,1,0,0,20540,0,0,0,0,0,0,20540,0,0,20540,0,0,18000,18000,14.661126097,0,1685.1760507,0,1699.8371768,19699.837177,40239.837177,0,0
39491,2,0,0,15860,0,0,0,0,0,0,15860,0,0,15860,0,0,0,0,0,0,0,0,0,0,15860,0,0
39697,1,0,0,27300,0,0,0,0,0,0,27300,0,0,27300,0,0,9600,9600,27.943243482,116.90706698,0,0,144.85031046,9744.8503105,37044.85031,0,0
39697,2,20800,0,0,0,0,0,0,0,20800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20800,0,0
50052,1,0,0,8840,0,0,0,0,0,0,8840,0,0,8840,0,0,0,0,4.9021274648,0,0,0,4.9021274648,4.9021274648,8844.9021275,0,0
50060,1,0,0,28600,0,0,0,0,0,0,28600,0,0,28600,0,0,6000,6000,29.322252194,0,16.755460693,0,46.077712887,6046.0777129,34646.077713,0,0
50085,1,0,0,10400,0,0,0,0,0,0,10400,0,0,10400,0,0,0,0,3.6652815242,0,0,0,3.6652815242,3.6652815242,10403.665282,0,0
50231,1,0,0,9100,0,0,0,0,0,0,9100,0,0,9100,0,0,0,0,0,0,0,0,0,0,9100,0,0
50231,2,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0
50232,1,0,0,10400,0,0,0,0,0,0,10400,0,0,10400,0,0,2400,2400,0,0,0,0,0,2400,12800,0,0
51013,1,0,0,22100,0,0,0,0,4000,0,22100,-4000,-4000,18100,0,0,6000,6000,204.20119892,0,0,0,204.20119892,6204.2011989,24304.201199,0,0
51013,2,0,0,21450,0,0,0,0,0,0,21450,0,0,21450,0,0,0,0,0,0,0,0,0,0,21450,0,0
51013,3,19000,0,0,0,0,0,0,0,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19000,0,0
51363,1,0,0,8450,0,0,0,0,0,0,8450,0,0,8450,0,0,6000,6000,36.652815242,0,0,0,36.652815242,6036.6528152,14486.652815,0,0
51444,1,0,0,14300,0,0,0,0,0,0,14300,0,0,14300,0,0,0,0,3.2987533718,0,0,0,3.2987533718,3.2987533718,14303.298753,0,0
51444,2,0,0,11934,0,0,0,0,0,0,11934,0,0,11934,0,0,0,0,0,0,0,0,0,0,11934,0,0
51444,3,8400,0,0,0,0,0,0,0,8400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8400,0,0
51444,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,0,0,0,0,0,0,0,0,0,3200,3200,0
51467,1,0,0,9100,0,0,0,0,0,0,9100,0,0,9100,0,0,6800,6800,14.661126097,0,0,0,14.661126097,6814.6611261,15914.661126,0,0
51467,2,0,0,5200,0,0,0,0,0,0,5200,0,0,5200,0,0,0,0,0,0,0,0,0,0,5200,0,0
51544,1,0,0,13000,0,0,0,0,0,0,13000,0,0,13000,1000,0,6000,6000,3.8509589699,0,0,864.6282304,-860.7772714,5139.2227286,19139.222729,1000,0
51544,2,0,0,6110,0,0,0,0,0,0,6110,0,0,6110,0,0,0,0,0,0,0,0,0,0,6110,0,0
51733,1,0,0,13200,0,0,0,0,0,0,13200,0,0,13200,0,0,13000,13000,21.094683741,0,0,0,21.094683741,13021.094684,26221.094684,0,0
51733,2,0,0,10800,0,0,0,0,0,0,10800,0,0,10800,0,0,0,0,0,0,0,0,0,0,10800,0,0
51895,1,0,0,14300,0,0,0,0,0,0,14300,0,0,14300,0,0,9600,9600,25.65697067,0,1053.2350317,0,1078.8920023,10678.892002,24978.892002,0,0
51895,2,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,0,0,0,0,0,0,0,0,15600,0,0
52700,1,0,0,8190,0,0,0,0,0,0,8190,0,0,8190,0,0,4200,4200,26.185595878,0,0,0,26.185595878,4226.1855959,12416.185596,0,0
52718,1,0,0,6370,0,0,0,0,0,0,6370,0,0,6370,0,0,3600,3600,34.070123597,0,0,0,34.070123597,3634.0701236,10004.070124,0,0
52718,2,4200,0,0,0,0,0,0,0,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200,0,0
52736,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,9000,53.183820999,0,0,0,53.183820999,9053.183821,9053.183821,0,0
52736,2,0,0,8450,0,0,0,0,0,0,8450,0,0,8450,0,0,0,0,0,0,0,0,0,0,8450,0,0
52736,3,0,0,3770,0,0,0,0,0,0,3770,0,0,3770,0,0,0,0,0,0,0,0,0,0,3770,0,0
53008,1,30000,0,0,0,0,0,0,0,30000,0,0,0,0,0,4000,9000,13000,111.32031365,0,33.510921386,0,144.83123504,13144.831235,43144.831235,0,0
53008,2,18000,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0
53028,1,0,0,11900,0,100,0,0,0,0,11900,0,100,12000,0,0,4200,4200,24.668616423,0,0,0,24.668616423,4224.6686164,16224.668616,0,0
53086,1,25000,1200,0,0,0,0,0,0,26200,0,0,0,0,0,0,7500,7500,329.87533718,0,0,0,329.87533718,7829.8753372,34029.875337,0,0
